Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	27537752	0.5622706815	54.9370692
chr2	27537793	0.5209529152	54.93709225
chr2	27539034	6.560067505	54.93773875
chr2	27539090	6.535217825	54.93810612
chr2	27539094	10.25776957	54.93813226
chr2	27539155	14.22994562	54.93875798
chr2	27539454	20.17383017	54.94301274
chr2	27540084	10.324013	54.95572225
chr2	27540156	3.614257453	54.95646558
chr2	27540295	3.682238417	54.95696796
chr2	27540356	1.106430384	54.95719258
chr2	27540373	1.242996091	54.95721139
chr2	27574128	1.240499017	54.99916872
chr2	27574130	1.234238874	54.9991712
chr2	27594365	1.165751754	55.02414602
chr2	27594444	1.097386191	55.02423812
chr2	27594569	1.053731212	55.02437529
chr2	27594689	0.6111278473	55.02450174
chr2	27594794	0.3592945624	55.02456591
chr2	27594835	0.2945159668	55.02458064
chr2	27594998	0.2764557528	55.02462865
chr2	27604055	0.2713944984	55.0271325
chr2	27609144	0.3381785996	55.02851363
chr2	27652201	0.3153166623	55.04307459
chr2	27653054	0.3447829231	55.04334355
chr2	27701671	0.3048188416	55.06010586
chr2	27755332	1.020713889	55.07646275
chr2	27756472	0.997188316	55.07762636
chr2	27758029	0.9583486831	55.07917898
chr2	27760285	0.2117796194	55.08134102
chr2	27760401	0.2090835314	55.08136558
chr2	27760711	0.1768143026	55.0814304
chr2	27761098	0.1425897596	55.08149883
chr2	27761106	0.1812892592	55.08149997
chr2	27761155	0.1914840609	55.08150885
chr2	27761208	0.1748314754	55.081519
chr2	27761467	0.1706557343	55.08156428
chr2	27770398	0.1811171255	55.08308841
chr2	27826585	0.1926305907	55.09326484
chr2	27896689	0.2213796116	55.10676901
chr2	27952207	0.1805742174	55.11905956
chr2	27953337	0.2136839089	55.11926361
chr2	27953540	0.2353939138	55.11930699
chr2	27956344	0.2319713644	55.11996704
chr2	27956660	0.2460805771	55.12004034
chr2	28020407	1.060718172	55.13572724
chr2	28022496	1.409617866	55.13794308
chr2	28022517	1.439132625	55.13797268
chr2	28022763	1.789442292	55.13832671
chr2	28025294	1.819638166	55.14285578
chr2	28025311	1.075654936	55.14288672
chr2	28026167	1.144461173	55.14380748
chr2	28026259	1.454299575	55.14391277
chr2	28026270	2.177167879	55.14392877
chr2	28040743	3.686662616	55.17543892
chr2	28042373	3.350589493	55.18144818
chr2	28042815	3.0390121	55.18292914
chr2	28042923	2.867726918	55.18325735
chr2	28043091	2.681000911	55.18373913
chr2	28043179	0.8175979779	55.18397506
chr2	28065019	0.8087201396	55.2018314
chr2	28065632	0.962401416	55.20232714
chr2	28069635	0.9873930122	55.20617964
chr2	28116113	1.154610168	55.25207169
chr2	28123750	1.316027447	55.26088945
chr2	28123865	1.273661249	55.26104079
chr2	28127092	1.355374209	55.26515089
chr2	28145786	1.324461423	55.29048826
chr2	28147753	0.8739636941	55.29309348
chr2	28147802	0.8090770539	55.2931363
chr2	28147837	1.35298918	55.29316462
chr2	28154793	1.728705799	55.30257601
chr2	28158041	0.5557205704	55.30819085
chr2	28159251	0.4973302693	55.30886327
chr2	28160340	0.2895761386	55.30940486
chr2	28217591	0.2487164981	55.32598338
chr2	28217595	0.2237249021	55.32598438
chr2	28217605	0.1828715821	55.32598662
chr2	28217618	0.1586397288	55.32598899
chr2	28217944	0.4377367605	55.32604071
chr2	28218741	0.4236275478	55.32638959
chr2	28219179	1.0832345	55.32657514
chr2	28221407	1.500164996	55.32898858
chr2	28221548	2.734251658	55.3292001
chr2	28223634	3.312839762	55.33490375
chr2	28223650	4.419454646	55.33495676
chr2	28230025	3.864542183	55.36313078
chr2	28230027	3.428434557	55.36313851
chr2	28230276	6.485886277	55.36399219
chr2	28230391	5.27773214	55.36473807
chr2	28230467	4.932342572	55.36513918
chr2	28231193	0.6210417851	55.36872006
chr2	28231194	0.6448959733	55.36872068
chr2	28231213	0.7369837598	55.36873293
chr2	28283900	0.672082273	55.40756239
chr2	28285896	0.7094377568	55.40890387
chr2	28316944	0.6866333549	55.43093049
chr2	28317091	0.6638496079	55.43103143
chr2	28355122	1.04727704	55.45627829
chr2	28355126	1.017440301	55.45628248
chr2	28355128	0.993361403	55.45628452
chr2	28370157	0.9667481159	55.47121375
chr2	28380407	0.8645254635	55.48112291
chr2	28386195	0.6450560726	55.48612679
chr2	28386209	0.4421099849	55.48613582
chr2	28386749	0.3948758011	55.48637456
chr2	28386762	1.953138156	55.48637969
chr2	28386764	3.672190168	55.4863836
chr2	28388465	3.648678312	55.49262999
chr2	28389082	2.1171865	55.49488123
chr2	28389135	1.24254564	55.49499344
chr2	28389796	1.415462791	55.49581476
chr2	28396487	1.512623876	55.50528562
chr2	28397703	1.081046311	55.50712497
chr2	28408470	1.066858712	55.5187646
chr2	28422655	1.04423899	55.53389799
chr2	28423158	1.034528113	55.53442324
chr2	28430753	0.8553943055	55.54228048
chr2	28434360	0.9295193987	55.54536589
chr2	28434545	0.5505935716	55.54553785
chr2	28439052	0.6377751981	55.54801938
chr2	28439442	0.6190736397	55.54826811
chr2	28439814	0.5493901087	55.5484984
chr2	28440126	0.6381185207	55.54866981
chr2	28440201	0.7270068999	55.54871767
chr2	28481801	2.858171292	55.57896116
chr2	28481817	3.494399194	55.57900689
chr2	28484750	3.501612303	55.58925596
chr2	28484844	0.9245357128	55.58958512
chr2	28484904	2.281510602	55.58964059
chr2	28484919	2.489145508	55.58967481
chr2	28487629	0.5029388089	55.59642039
chr2	28487770	0.5099367017	55.59649131
chr2	28505101	0.4467718142	55.60532902
chr2	28505102	0.4540367619	55.60532947
chr2	28506159	0.4658160954	55.60580939
chr2	28557102	0.5191736613	55.62953945
chr2	28557129	0.369118627	55.62955347
chr2	28557627	0.5544999885	55.62973729
chr2	28582771	0.4159536891	55.64367964
chr2	28635673	0.4261787962	55.66568442
chr2	28642771	0.4530543709	55.66870944
chr2	28685978	0.4982167067	55.68828456
chr2	28738854	0.4919601073	55.71462827
chr2	28738986	0.6033240537	55.71469321
chr2	28739063	0.5970696657	55.71473966
chr2	28739071	0.6435934463	55.71474444
chr2	28739188	0.6373403807	55.71481974
chr2	28743808	0.7141465575	55.71776425
chr2	28767855	0.6689842216	55.73493733
chr2	28769033	0.664044831	55.7357254
chr2	28769036	0.5409913673	55.73572739
chr2	28780359	0.5141157926	55.74185303
chr2	28785895	0.571549534	55.74469918
chr2	28786726	0.5683798825	55.74517414
chr2	28786756	0.5552512089	55.74519119
chr2	28791952	0.4784450322	55.74807627
chr2	28792122	0.472705714	55.74815761
chr2	28818068	0.5131740811	55.76042243
chr2	28818552	0.4722086472	55.76067081
chr2	28820078	0.5006000639	55.7613914
chr2	28830031	0.508733043	55.76637387
chr2	28835441	0.5252146909	55.76912612
chr2	28835587	0.5333304803	55.7692028
chr2	28850278	0.4758967389	55.77703796
chr2	28871017	0.48484436	55.78690758
chr2	28871059	0.5040862714	55.78692794
chr2	28871363	0.5229604653	55.78708118
chr2	28883901	0.5443238266	55.79363806
chr2	28909442	0.5038554596	55.80754064
chr2	28910580	0.5360112196	55.80811403
chr2	28997308	0.5182735081	55.85460121
chr2	28997339	0.7145867684	55.85461727
chr2	28997348	0.7061869567	55.8546237
chr2	28997353	0.6769283687	55.85462723
chr2	28997387	0.656073496	55.85465025
chr2	28997394	0.6347046096	55.85465484
chr2	28997924	0.6272013953	55.85499124
chr2	29014088	0.6400286608	55.86512932
chr2	29014103	0.6238454761	55.86513892
chr2	29016175	7.153690903	55.86643153
chr2	29016180	7.116918377	55.8664673
chr2	29016383	7.143005073	55.86791203
chr2	29016506	7.197929353	55.86879062
chr2	29016517	7.549362817	55.8688698
chr2	29016653	7.630735921	55.86989651
chr2	29016722	0.8706690615	55.87042303
chr2	29016939	1.159531198	55.87061197
chr2	29017142	1.641836485	55.87084735
chr2	29059604	1.648203825	55.94056301
chr2	29059797	1.631722178	55.94088112
chr2	29061717	1.627675961	55.94401402
chr2	29061996	1.545236121	55.94446814
chr2	29062001	1.531745433	55.94447587
chr2	29062095	1.715027108	55.94461985
chr2	29062142	1.543729685	55.94470046
chr2	29062265	1.552501516	55.94489034
chr2	29063231	1.533259605	55.94639006
chr2	29063264	1.802911661	55.94644065
chr2	29065184	2.284171046	55.94990224
chr2	29067188	2.29902947	55.95447972
chr2	29067279	2.237662852	55.95468893
chr2	29072623	2.218933827	55.966647
chr2	29072649	2.152315985	55.9667047
chr2	29072728	2.257350927	55.96687473
chr2	29076067	2.638286341	55.97441202
chr2	29076380	2.521346982	55.97523781
chr2	29076404	3.105462966	55.97529832
chr2	29076405	3.061796187	55.97530143
chr2	29080310	3.221782194	55.98725774
chr2	29083470	3.406420761	55.99743857
chr2	29089291	3.126796096	56.01726735
chr2	29089340	2.739064875	56.01742056
chr2	29089344	2.9982292	56.01743152
chr2	29089774	2.949372653	56.01872075
chr2	29089783	2.898468115	56.0187473
chr2	29096867	3.446689994	56.03928005
chr2	29096915	3.330155483	56.03944549
chr2	29096963	3.153195463	56.03960534
chr2	29097865	2.974848549	56.04244952
chr2	29103321	2.445879724	56.05868029
chr2	29103393	2.439110884	56.0588564
chr2	29103423	2.236581341	56.05892957
chr2	29103497	1.748026449	56.05909508
chr2	29103612	0.5865211391	56.0592961
chr2	29106544	0.5958636503	56.06101578
chr2	29106614	3.997663624	56.06105749
chr2	29107701	0.5877650135	56.06540295
chr2	29107762	0.4048634137	56.0654388
chr2	29107807	0.3790397178	56.06545702
chr2	29107960	0.6752011154	56.06551502
chr2	29140970	0.696411875	56.0878034
chr2	29143768	0.6347582438	56.08975196
chr2	29143801	0.7354102609	56.08977291
chr2	29143884	0.8251889186	56.08983395
chr2	29242509	0.9989806951	56.17121821
chr2	29242819	0.9715612677	56.17152789
chr2	29272130	0.9628797855	56.20000532
chr2	29272173	1.044784264	56.20004673
chr2	29272437	0.9212291796	56.20032255
chr2	29272482	0.9374141884	56.20036401
chr2	29284284	0.9284665672	56.21142737
chr2	29284693	0.9213607378	56.21180711
chr2	29291212	0.9132449483	56.21781346
chr2	29315176	0.6299126074	56.23969846
chr2	29315228	0.5396687919	56.23973122
chr2	29315304	0.5066247013	56.23977223
chr2	29316054	0.4917662772	56.2401522
chr2	29317549	0.3397965709	56.24088739
chr2	29317621	0.3185230894	56.24091186
chr2	29325540	0.2981765673	56.24343424
chr2	29325616	0.2204474002	56.2434569
chr2	29325896	0.8642698101	56.24351863
chr2	29335549	0.4812016891	56.25186143
chr2	29335996	0.5333221988	56.25207652
chr2	29336000	0.4787788826	56.25207866
chr2	29340077	0.2180245936	56.25403064
chr2	29340212	0.4406294333	56.25406007
chr2	29354166	0.4759046185	56.26020861
chr2	29354190	0.5361652794	56.26022004
chr2	29354552	0.5716034126	56.26041413
chr2	29364872	0.6511847502	56.26631308
chr2	29375555	0.6956802809	56.27326968
chr2	29375562	0.7380332905	56.27327455
chr2	29375603	0.9186139956	56.27330481
chr2	29376582	1.009459955	56.27420413
chr2	29456961	0.9127065197	56.35534352
chr2	29458659	0.7396258026	56.35689329
chr2	29458896	0.6597931035	56.35706858
chr2	29458949	0.6244953576	56.35710355
chr2	29458992	0.5892201723	56.35713041
chr2	29459044	0.4832093765	56.35716104
chr2	29459069	0.4389068274	56.35717312
chr2	29462870	0.4904984982	56.35884141
chr2	29462905	0.4789075479	56.35885858
chr2	29483814	0.4645773706	56.36887205
chr2	29488054	0.4073760342	56.37084186
chr2	29500950	3.058154612	56.37609538
chr2	29501067	3.121711789	56.37645319
chr2	29502231	3.004944127	56.38008686
chr2	29502273	0.9600434882	56.38021307
chr2	29502298	0.95338513	56.38023707
chr2	29502320	0.9284222152	56.38025804
chr2	29502343	0.919079703	56.3802794
chr2	29502346	1.04383322	56.38028216
chr2	29502391	1.048404688	56.38032913
chr2	29502406	2.000979013	56.38034485
chr2	29502431	2.091336095	56.38039488
chr2	29507660	2.159854941	56.39133047
chr2	29507680	2.246866106	56.39137367
chr2	29507687	1.546666034	56.3913894
chr2	29507689	0.8639192537	56.39139249
chr2	29507700	0.9324851088	56.391402
chr2	29524283	0.9264597894	56.4068654
chr2	29559247	0.822930342	56.43925814
chr2	29561627	0.4160525364	56.44121671
chr2	29561630	0.347486682	56.44121796
chr2	29561718	0.2790578621	56.44124854
chr2	29562992	0.3292098547	56.44160406
chr2	29566566	0.5945326875	56.44278065
chr2	29567188	0.7017413895	56.44315045
chr2	29635011	0.6738506324	56.49074466
chr2	29635056	0.4835385189	56.49077498
chr2	29636723	0.1767851	56.49158104
chr2	29637317	0.2301245388	56.49168605
chr2	29637322	0.413641629	56.4916872
chr2	29637484	0.4931822204	56.49175421
chr2	29639830	0.4901442377	56.49291122
chr2	29640342	0.4837768972	56.49316217
chr2	29644063	0.5039276101	56.49496231
chr2	29648828	0.5257263071	56.49736352
chr2	29657875	0.4155733844	56.50211977
chr2	29660727	0.439016523	56.50330498
chr2	29660816	0.587400313	56.50334405
chr2	29660823	0.6680493111	56.50334817
chr2	29660844	0.6915129774	56.5033622
chr2	29660849	0.7722077354	56.50336565
chr2	29706642	0.6473043131	56.53872736
chr2	29706673	0.4321028566	56.53874743
chr2	29708578	0.3546823848	56.53957058
chr2	29709639	0.3368482055	56.5399469
chr2	29712924	0.2658848877	56.54105345
chr2	29712945	0.2490172684	56.54105903
chr2	29813874	0.2253135487	56.5661921
chr2	29818439	0.5119223005	56.56722065
chr2	29818460	0.443653678	56.5672314
chr2	29827550	2.701115368	56.57126421
chr2	29827568	2.680964655	56.57131283
chr2	29828393	2.648935027	56.57352463
chr2	29828537	2.282748002	56.57390608
chr2	29828804	3.161074979	56.57451557
chr2	29828834	4.036698131	56.5746104
chr2	29830636	2.838462042	56.58188453
chr2	29831041	1.779236441	56.58303411
chr2	29832940	1.830137476	56.58641288
chr2	29832957	1.880979722	56.58644399
chr2	29833014	1.155435138	56.58655121
chr2	29833057	0.2922130747	56.58660089
chr2	29833093	0.3432018444	56.58661141
chr2	29833264	0.4284286762	56.5866701
chr2	29833281	0.5276374527	56.58667738
chr2	29905533	0.4764588476	56.62480024
chr2	29905566	0.441877545	56.62481597
chr2	29905586	0.4134121754	56.6248248
chr2	29905614	0.3114901194	56.62483638
chr2	29905686	0.293214633	56.62485881
chr2	29905687	0.3380183389	56.6248591
chr2	29908913	0.4624251984	56.62594955
chr2	29909252	0.5414372346	56.62610631
chr2	30070402	0.4858892737	56.71335892
chr2	30070403	0.531214894	56.71335941
chr2	30131236	0.4572200751	56.7456748
chr2	30131237	0.4160149549	56.74567526
chr2	30131315	0.3996262967	56.74570771
chr2	30132526	0.3401031478	56.74619166
chr2	30132546	0.2474790849	56.74619846
chr2	30133501	1.188309263	56.7464348
chr2	30133503	1.572451852	56.74643718
chr2	30134949	1.917834493	56.74871094
chr2	30135058	2.036882591	56.74891999
chr2	30135062	2.020761582	56.74892813
chr2	30135065	2.22605564	56.7489342
chr2	30136610	2.213865059	56.75237345
chr2	30136716	2.530329289	56.75260812
chr2	30138764	2.035991177	56.75779024
chr2	30138776	2.046961809	56.75781467
chr2	30138818	2.476356244	56.75790064
chr2	30138820	3.005195636	56.75790559
chr2	30139965	3.364270852	56.76134654
chr2	30152600	3.095928575	56.8038541
chr2	30153015	2.835431458	56.80513891
chr2	30153077	2.182828743	56.80531471
chr2	30159604	2.041168528	56.81956203
chr2	30159628	1.879779013	56.81961102
chr2	30159794	1.57821399	56.81992307
chr2	30160561	4.972083083	56.82113356
chr2	30162368	2.891450063	56.83011811
chr2	30162381	0.6255673199	56.8301557
chr2	30162396	0.4690948853	56.83016508
chr2	30162503	0.680136272	56.83021528
chr2	30162530	0.7108973347	56.83023364
chr2	30162593	0.7667217972	56.83027843
chr2	30162704	0.7937269135	56.83036353
chr2	30163677	0.8672038161	56.83113583
chr2	30166213	0.8373599045	56.83333506
chr2	30207366	0.5518960219	56.86779493
chr2	30207451	0.5156918488	56.86784184
chr2	30207458	0.7128955689	56.86784545
chr2	30207487	0.753222267	56.86786612
chr2	30228792	0.6870852635	56.88391352
chr2	30228803	0.5902875342	56.88392108
chr2	30228832	0.5344630717	56.8839382
chr2	30228850	0.5635440018	56.88394782
chr2	30228881	0.5873527265	56.88396529
chr2	30228883	0.640088836	56.88396647
chr2	30282737	0.689985697	56.91843781
chr2	30282739	0.6592246344	56.91843919
chr2	30299027	0.6090648246	56.92917664
chr2	30299045	0.5714504571	56.9291876
chr2	30299063	0.6669345406	56.92919789
chr2	30299182	0.6000793281	56.92927726
chr2	30299632	0.5730742117	56.92954729
chr2	30299678	0.6499807868	56.92957365
chr2	30355985	0.6250857692	56.96617212
chr2	30356004	1.148475698	56.966184
chr2	30356845	1.233839521	56.96714987
chr2	30361749	0.6881250306	56.97320061
chr2	30370638	0.6855924213	56.97931736
chr2	30384183	0.5740791467	56.98860371
chr2	30384192	0.3229759991	56.98860887
chr2	30385248	0.8334686523	56.98894994
chr2	30385252	0.9303976204	56.98895327
chr2	30385307	0.7705378331	56.98900444
chr2	30386930	0.7947117066	56.99025502
chr2	30418569	0.8848230392	57.01539891
chr2	30467562	0.8456322382	57.05874904
chr2	30529682	0.7944281203	57.11127972
chr2	30539895	0.6747733713	57.11939321
chr2	30541177	0.689548441	57.12025827
chr2	30541203	0.6505668824	57.1202762
chr2	30541237	0.5730113691	57.12029832
chr2	30541255	0.5493088647	57.12030863
chr2	30541298	0.581568125	57.12033225
chr2	30541538	0.5579079342	57.12047183
chr2	30542227	0.4737849017	57.12085623
chr2	30542299	0.5308570832	57.12089034
chr2	30542347	0.6427296967	57.12091582
chr2	30542499	0.7001682325	57.12101352
chr2	30542516	0.7866765922	57.12102542
chr2	30613721	0.8122389715	57.17704073
chr2	30615431	0.7455785712	57.17842966
chr2	30626145	0.6860214092	57.18641778
chr2	30626169	0.6424522681	57.18643425
chr2	30628005	0.5745181172	57.18761379
chr2	30628046	0.5666211801	57.18763735
chr2	30628151	0.5855461325	57.18769684
chr2	30628152	0.5674889558	57.18769743
chr2	30628271	0.711671713	57.18776496
chr2	30628356	0.6686029292	57.18782545
chr2	30628475	0.6915368863	57.18790501
chr2	30745689	0.4915180044	57.26896282
chr2	30745730	0.4135522995	57.26898297
chr2	30750052	0.4910395313	57.27077034
chr2	30750068	0.4303195367	57.2707782
chr2	30750096	0.4844142704	57.27079025
chr2	30751228	0.5422563826	57.27133861
chr2	30786467	0.5567443212	57.29044718
chr2	30787340	0.4481136589	57.29093322
chr2	30787361	0.3154874875	57.29094263
chr2	30787619	0.3290963901	57.29102402
chr2	30787657	0.3936905377	57.29103653
chr2	30789691	0.3707828647	57.2918373
chr2	30789710	0.3249439307	57.29184434
chr2	30790927	0.2317991015	57.2922398
chr2	30793899	0.2198805621	57.2929287
chr2	30793957	0.2924168831	57.29294146
chr2	30794624	0.2833842174	57.2931365
chr2	30794636	0.2986542966	57.2931399
chr2	30794740	0.4613267958	57.29317096
chr2	30795050	0.5075031538	57.29331397
chr2	30795143	0.5537332012	57.29336117
chr2	30795547	0.6592602456	57.29358488
chr2	30844903	0.5064251049	57.32612333
chr2	30844926	0.4520165662	57.32613497
chr2	30844935	0.3046086855	57.32613904
chr2	30862867	0.3109907851	57.33160129
chr2	30873719	3.001531934	57.33497616
chr2	30873786	3.046236475	57.33517726
chr2	30873864	3.091623872	57.33541487
chr2	30875129	0.5593792904	57.33932577
chr2	31020656	0.5676231274	57.42073056
chr2	31036793	2.74665858	57.42989029
chr2	31036819	2.662460406	57.42996171
chr2	31038898	3.650109063	57.43549696
chr2	31038919	2.067238048	57.43557362
chr2	31041697	1.665375534	57.4413164
chr2	31041714	1.903387752	57.44134471
chr2	31042642	1.164353022	57.44311106
chr2	31042673	1.43674991	57.44314715
chr2	31042925	1.463894986	57.44350921
chr2	31059335	1.259397731	57.46753173
chr2	31059576	1.155112257	57.46783525
chr2	31098693	1.098024178	57.51301977
chr2	31106826	1.148429802	57.52195
chr2	31179098	0.9975797794	57.60494932
chr2	31179147	0.8110213969	57.6049982
chr2	31179182	0.7998481104	57.60502659
chr2	31180070	0.6061784829	57.60573685
chr2	31180186	1.641539979	57.60580717
chr2	31181215	7.808923735	57.60749631
chr2	31182008	3.451402172	57.61368879
chr2	31182009	3.731474878	57.61369224
chr2	31185673	3.058632849	57.62736437
chr2	31185683	0.7988238477	57.62739495
chr2	31185732	0.8050716306	57.6274341
chr2	31194022	0.5277983502	57.63410814
chr2	31194810	0.3576922327	57.63452404
chr2	31194817	0.4041307681	57.63452655
chr2	31195014	0.435735255	57.63460616
chr2	31354718	0.4065990743	57.70419482
chr2	31355943	0.38376228	57.70469291
chr2	31385143	0.3987960108	57.71589877
chr2	31385884	0.4589094265	57.71619427
chr2	31386640	0.5024272922	57.71654121
chr2	31386742	0.6356317797	57.71659246
chr2	31401030	0.6490954007	57.72567436
chr2	31429016	0.4674394715	57.74383995
chr2	31429257	0.4824455043	57.7439526
chr2	31440195	0.5035800103	57.74922959
chr2	31441183	3.930601856	57.74972713
chr2	31441191	4.052158614	57.74975857
chr2	31442262	0.6115427727	57.75409843
chr2	31443645	0.6765785372	57.7549442
chr2	31443646	0.6617179065	57.75494487
chr2	31462433	0.6483565458	57.76737657
chr2	31469204	0.9045878975	57.77176659
chr2	31469831	0.9300322854	57.77233377
chr2	31469950	3.156255389	57.77244444
chr2	31469952	3.112270083	57.77245075
chr2	31471611	0.6207396673	57.77761401
chr2	31511018	0.5323062103	57.8020755
chr2	31511153	0.5678598526	57.80214736
chr2	31511214	0.4012897607	57.802182
chr2	31514914	0.451702771	57.80366677
chr2	31590035	0.4219163093	57.83759914
chr2	31590044	0.4414841612	57.83760293
chr2	31590045	0.4324218546	57.83760337
chr2	31591524	0.4168067242	57.83824293
chr2	31594845	0.3989321991	57.83962714
chr2	31615158	0.2838360355	57.84773065
chr2	31615685	0.2471413855	57.84788023
chr2	31618065	0.2586027483	57.84846843
chr2	31631107	0.2571954724	57.85184113
chr2	31674239	0.2345477219	57.86293448
chr2	31675675	0.2476396309	57.86327129
chr2	31675678	0.2182396705	57.86327203
chr2	31675716	0.2544957404	57.86328033
chr2	31675806	0.2385681877	57.86330323
chr2	31675916	0.2748954947	57.86332947
chr2	31675960	0.3253710701	57.86334157
chr2	31777574	0.3142975886	57.89640383
chr2	31777583	0.2844823025	57.89640665
chr2	31777706	0.233670672	57.89644165
chr2	31779015	0.21410282	57.89674752
chr2	31779036	0.1673024463	57.89675202
chr2	31779640	0.1753200275	57.89685307
chr2	31782585	0.1406400128	57.89736939
chr2	31784411	0.1440025481	57.89762619
chr2	31784462	0.2013889658	57.89763354
chr2	31784696	0.2101751573	57.89768066
chr2	31788811	5.561487128	57.89854553
chr2	31789502	0.2429122831	57.90238852
chr2	31793003	0.3100563232	57.90323896
chr2	31818365	0.3150797652	57.91110261
chr2	31822912	0.3576047099	57.91253527
chr2	31848075	0.2904606699	57.92153368
chr2	31864947	0.2770099782	57.92643433
chr2	31868750	0.3435870517	57.9274878
chr2	31886840	0.3609062679	57.93370329
chr2	31901617	0.3514346282	57.9390364
chr2	31902455	0.3186975026	57.93933091
chr2	31902473	0.3050710474	57.93933664
chr2	31909867	0.2354896442	57.94159234
chr2	31910061	0.2196940835	57.94163802
chr2	31910520	0.2366256684	57.94173886
chr2	31918871	0.2445608533	57.94371492
chr2	31918875	0.1707901488	57.9437159
chr2	31919311	1.211273754	57.94379037
chr2	31919479	1.228929622	57.94399386
chr2	31923966	1.234670419	57.94950807
chr2	31924460	1.295266182	57.95011799
chr2	31924464	0.577673213	57.95012318
chr2	31934970	0.7705450858	57.95619221
chr2	31935057	1.345087748	57.95625925
chr2	31935108	1.355796757	57.95632785
chr2	31935219	1.371448835	57.95647834
chr2	31935879	1.405427159	57.9573835
chr2	31939371	1.437059763	57.96229125
chr2	31939452	7.429934631	57.96240765
chr2	31939546	7.491582173	57.96310606
chr2	31940475	7.711036858	57.97006574
chr2	31940693	6.001265502	57.97174675
chr2	31941483	6.03273711	57.97648775
chr2	31941493	5.463224054	57.97654808
chr2	31941559	5.49546003	57.97690865
chr2	31941593	1.386841617	57.9770955
chr2	31941838	1.222693858	57.97743527
chr2	31942605	1.212685687	57.97837308
chr2	31968725	1.243698658	58.01004843
chr2	31978654	0.9793949579	58.02239711
chr2	31978724	0.9037292582	58.02246567
chr2	32029501	0.8531672211	58.06835433
chr2	32029520	0.7729601578	58.06837054
chr2	32056268	0.7090915772	58.08904568
chr2	32056361	0.6786300391	58.08911162
chr2	32056697	2.292534612	58.08933964
chr2	32056705	7.55833337	58.08935798
chr2	32057415	2.350225522	58.0947244
chr2	32058342	2.287364697	58.09690306
chr2	32058978	2.25589309	58.09835782
chr2	32058990	0.6432648416	58.09838489
chr2	32098405	0.60298805	58.12373918
chr2	32098408	0.5792545117	58.12374099
chr2	32100339	0.5817170826	58.12485953
chr2	32100346	0.6215807868	58.1248636
chr2	32100530	0.7611812963	58.12497797
chr2	32100558	0.8904282928	58.12499928
chr2	32100845	0.9037731142	58.12525484
chr2	32100876	0.9204128651	58.12528285
chr2	32105798	0.8977540711	58.12981313
chr2	32119490	0.8275798802	58.14210517
chr2	32120782	0.7871891063	58.14317441
chr2	32120801	0.7294981964	58.14318936
chr2	32120968	0.776013198	58.14331119
chr2	32121023	0.8500690454	58.14335387
chr2	32128914	0.685205502	58.15006177
chr2	32128936	0.7000558107	58.15007684
chr2	32128989	0.6819764352	58.15011394
chr2	32129168	0.6434248121	58.15023602
chr2	32129174	0.695797547	58.15023988
chr2	32137179	0.8832691163	58.15580974
chr2	32141077	0.8883669038	58.15925272
chr2	32141854	0.8950917237	58.15994298
chr2	32154273	0.8354600726	58.17105913
chr2	32158610	0.7570216738	58.17468252
chr2	32158613	0.7653102486	58.17468479
chr2	32168235	0.7321578111	58.1820486
chr2	32168274	0.7163082904	58.18207716
chr2	32168293	0.7492695292	58.18209077
chr2	32170426	0.7841962008	58.18368896
chr2	32170955	0.8354498038	58.1841038
chr2	32171466	0.8197977254	58.18453071
chr2	32171513	0.8821955346	58.18456924
chr2	32171592	0.8505536554	58.18463894
chr2	32200383	0.8365736908	58.20912723
chr2	32200464	0.6647492387	58.20919499
chr2	32200622	0.8523478675	58.20930002
chr2	32205556	0.8435616759	58.2135055
chr2	32220333	0.6427981959	58.22597081
chr2	32230774	0.5979924995	58.23268227
chr2	32230824	0.6725966875	58.23271217
chr2	32240771	0.6466230943	58.23940249
chr2	32240846	0.6054946356	58.23945099
chr2	32276298	0.570567964	58.26091698
chr2	32280389	0.495963776	58.26325118
chr2	32280402	0.4852547671	58.26325762
chr2	32280478	0.4522935283	58.2632945
chr2	32377938	0.9343931202	58.30737503
chr2	32378272	0.9077580512	58.30768712
chr2	32378347	0.9221717092	58.3077552
chr2	32378862	0.9448303398	58.30823012
chr2	32384866	0.4241977713	58.31390288
chr2	32384989	0.5682548678	58.31395506
chr2	32385055	0.5886279577	58.31399256
chr2	32385078	0.7132380865	58.3140061
chr2	32408821	0.6226743131	58.33094051
chr2	32440673	0.6153622019	58.35077393
chr2	32440968	0.5897705118	58.35095546
chr2	32449888	0.5820854725	58.35621622
chr2	32497097	0.5825442037	58.38369589
chr2	32497169	0.6880541239	58.38373783
chr2	32500410	0.646941807	58.38596782
chr2	32502843	0.7052807659	58.38754183
chr2	32502939	0.7134965495	58.38760953
chr2	32531926	0.8158735968	58.40829166
chr2	32566175	0.7695793973	58.43623451
chr2	32566192	0.7400902384	58.4362476
chr2	32566227	0.6771885731	58.4362735
chr2	32566406	0.6397241023	58.43639472
chr2	32566458	0.5322867374	58.43642798
chr2	32566462	0.5571065616	58.43643011
chr2	32566557	0.5367334716	58.43648304
chr2	32567927	0.5967621847	58.43721836
chr2	32567984	0.6094614381	58.43725238
chr2	32568045	0.5070843908	58.43728955
chr2	32568085	0.4529902149	58.43730984
chr2	32604740	0.4447016411	58.45391419
