Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr3	13680687	2.080171065	42.80995281
chr3	13680969	2.103930107	42.81053942
chr3	13681080	1.95979186	42.81077296
chr3	13685007	1.976440429	42.81846906
chr3	13685156	2.000895336	42.81876355
chr3	13685162	1.624279459	42.81877556
chr3	13685271	2.385150858	42.8189526
chr3	13685305	1.586108406	42.8190337
chr3	13685602	1.616434937	42.81950477
chr3	13685639	2.218867785	42.81956458
chr3	13685666	2.265881536	42.81962449
chr3	13685944	3.783598258	42.8202544
chr3	13688649	3.792696075	42.83048904
chr3	13688720	3.809689193	42.83075832
chr3	13688731	3.697159252	42.83080023
chr3	13689278	2.697364283	42.83282257
chr3	13689365	2.720845146	42.83305724
chr3	13692280	2.717006058	42.84098851
chr3	13692289	0.9523312379	42.84101296
chr3	13692291	0.9869925677	42.84101486
chr3	13692296	1.012561907	42.8410198
chr3	13722198	0.987565005	42.87129742
chr3	13722342	0.9737673441	42.87143963
chr3	13723772	0.9276194854	42.87283212
chr3	13724658	1.040364777	42.87365399
chr3	13724732	1.285025603	42.87373098
chr3	13726213	1.24956234	42.8756341
chr3	13727096	1.228671475	42.87673747
chr3	13727144	1.24744369	42.87679644
chr3	13727252	1.362484422	42.87693117
chr3	13738582	1.217115643	42.89236811
chr3	13738588	1.238668257	42.89237542
chr3	13738619	1.29124142	42.89241382
chr3	13741391	1.209667467	42.89599314
chr3	13756426	1.225049046	42.91418049
chr3	13760191	0.8659119381	42.9187928
chr3	13762076	0.7674148274	42.92042504
chr3	13848975	0.6918223849	42.98711262
chr3	13849554	0.6663479983	42.98751319
chr3	13849586	0.6188695828	42.98753451
chr3	13849616	0.5827769096	42.98755308
chr3	13849635	0.5803654086	42.98756415
chr3	13849664	0.5955984894	42.98758098
chr3	13849677	0.570144335	42.98758872
chr3	13849705	0.5457317502	42.98760469
chr3	13849940	0.5338171557	42.98773293
chr3	13849963	0.5416256943	42.98774521
chr3	13924467	0.4953307204	43.02809849
chr3	13924473	0.4579626231	43.02810146
chr3	13924482	0.4239337985	43.02810559
chr3	13924987	0.433079385	43.02831967
chr3	13925635	0.4798911561	43.02860031
chr3	13925639	0.581553764	43.02860223
chr3	13938970	0.5720941384	43.03635492
chr3	13940192	0.6370664289	43.03705402
chr3	13940554	0.670778505	43.03728464
chr3	13940872	0.6838911173	43.03749795
chr3	14008204	0.6840693322	43.0835457
chr3	14016879	0.6686877529	43.08948
chr3	14016885	0.6438110958	43.08948402
chr3	14017399	0.5919222976	43.08981493
chr3	14017820	0.5877886697	43.09006413
chr3	14018047	0.5825808559	43.09019756
chr3	14018566	0.5747897104	43.09049992
chr3	14068102	0.6193539949	43.1189727
chr3	14128364	0.5920567551	43.15629621
chr3	14128994	0.5829589376	43.15666921
chr3	14131351	0.5547579841	43.15804324
chr3	14131394	0.5700262547	43.1580671
chr3	14246393	1.826987745	43.22361955
chr3	14247023	1.786454934	43.22477055
chr3	14249423	0.4421894334	43.22905804
chr3	14323645	0.4067830416	43.26187823
chr3	14359865	0.4179316819	43.27661191
chr3	14363014	0.9190497209	43.27792798
chr3	14363032	0.8733403121	43.27794452
chr3	14363078	1.13225145	43.27798469
chr3	14375648	0.7821644843	43.29221709
chr3	14375654	0.7715641907	43.29222179
chr3	14375667	0.387204192	43.29223182
chr3	14375680	0.3783023843	43.29223685
chr3	14375734	3.144846502	43.29225728
chr3	14376463	3.13856569	43.29454987
chr3	14377184	0.07124953467	43.29681278
chr3	14377319	0.09699303926	43.2968224
chr3	14377732	0.1123416175	43.29686245
chr3	14377757	0.1585528242	43.29686526
chr3	14377891	0.1676672002	43.29688651
chr3	14377913	0.1830264294	43.2968902
chr3	14409651	0.1728265179	43.30269909
chr3	14494919	0.1889641304	43.31743566
chr3	14532938	0.171599491	43.32461989
chr3	14638745	0.1971581132	43.34277632
chr3	14638751	0.2294385829	43.3427775
chr3	14638891	0.3049646162	43.34280962
chr3	14638925	0.3275037789	43.34281999
chr3	14638936	0.4885548738	43.34282359
chr3	14803752	0.4642478985	43.42334525
chr3	14809877	0.4139227177	43.42618877
chr3	14809944	0.4715252549	43.4262165
chr3	14816653	0.4681280975	43.42937997
chr3	14816668	0.4005562131	43.42938699
chr3	14817436	0.4970604645	43.42969462
chr3	14817445	0.5676825031	43.42969909
chr3	14817448	0.5779980289	43.42970079
chr3	14894313	0.5624869175	43.47412861
chr3	14894315	0.8759668191	43.47412974
chr3	14894316	0.8412739803	43.47413061
chr3	14894318	0.8379603869	43.47413229
chr3	14894323	1.111502142	43.47413648
chr3	14894420	1.133097007	43.4742443
chr3	14894434	1.115548097	43.47426016
chr3	14894537	1.155329818	43.47437506
chr3	14895572	1.169195242	43.47557083
chr3	14895595	1.211691498	43.47559772
chr3	14895602	1.246212937	43.4756062
chr3	14906499	0.959360313	43.48918619
chr3	14906540	1.090163257	43.48922552
chr3	14906625	1.013902697	43.48931818
chr3	14913787	1.113185461	43.49657975
chr3	14913799	1.189435527	43.49659311
chr3	14914332	1.217710732	43.49722708
chr3	14914795	1.262269374	43.49779088
chr3	14966129	1.295228473	43.56258822
chr3	14966339	1.142745753	43.56286022
chr3	14966389	5.078120132	43.56291735
chr3	14967424	1.667347704	43.56817321
chr3	14978441	1.338575889	43.58654238
chr3	14995241	1.285587326	43.60903045
chr3	14995289	1.304460624	43.60909216
chr3	14995458	1.264851571	43.60931261
chr3	15004668	1.223990128	43.6209619
chr3	15010620	1.077023488	43.62824709
chr3	15011038	1.117971332	43.62869728
chr3	15011067	1.050484837	43.6287297
chr3	15011396	1.073307643	43.62907531
chr3	15011550	1.142858587	43.6292406
chr3	15011651	1.191734785	43.62935603
chr3	15011791	1.214928352	43.62952287
chr3	15012447	1.373379194	43.63031987
chr3	15015457	1.357616345	43.63445374
chr3	15087590	2.018931557	43.73238268
chr3	15087638	2.021324591	43.73247959
chr3	15087679	2.588200829	43.73256246
chr3	15087807	2.650075704	43.73289375
chr3	15093352	2.600558636	43.74758842
chr3	15093488	2.635764787	43.7479421
chr3	15094287	2.029502917	43.75004807
chr3	15094293	2.050892733	43.75006025
chr3	15094334	1.456856784	43.75014434
chr3	15094554	1.494922407	43.75046485
chr3	15094665	1.459849878	43.75063078
chr3	15143121	1.398905504	43.82136927
chr3	15160928	1.35889263	43.84627958
chr3	15161062	1.410781429	43.84646167
chr3	15161064	1.453803566	43.84646449
chr3	15162914	1.470102642	43.84915403
chr3	15184505	1.419387616	43.88089501
chr3	15184519	1.120243862	43.88091488
chr3	15186930	1.266517673	43.88361579
chr3	15187132	1.237801264	43.88387163
chr3	15190048	1.212519305	43.88748106
chr3	15190074	1.087708598	43.88751258
chr3	15199798	0.9944354352	43.89808946
chr3	15204621	0.980991703	43.90288562
chr3	15204637	0.7547434148	43.90290132
chr3	15205794	0.7151241108	43.90377456
chr3	15205803	0.6741399127	43.90378099
chr3	15205812	0.6432018345	43.90378706
chr3	15205863	0.5859337447	43.90381986
chr3	15207280	0.5507275926	43.90465013
chr3	15207306	0.5301682219	43.90466445
chr3	15207556	0.498505436	43.90479699
chr3	15207557	0.4882361344	43.90479749
chr3	15207564	0.4749276329	43.90480091
chr3	15207626	0.5120936385	43.90483036
chr3	15208800	0.6087720911	43.90543155
chr3	15209275	3.153197089	43.90572072
chr3	15209316	3.213368289	43.90585
chr3	15209428	3.269808057	43.9062099
chr3	15210777	3.28891895	43.91062087
chr3	15210862	1.30865614	43.91090043
chr3	15238269	1.175640874	43.94676677
chr3	15238434	1.160914713	43.94696075
chr3	15239672	1.155603674	43.94839796
chr3	15254183	1.112581536	43.96516692
chr3	15254383	1.087556998	43.96538944
chr3	15254502	0.9957563917	43.96551886
chr3	15255590	0.9718792501	43.96660224
chr3	15256058	0.9928888757	43.96705708
chr3	15258088	1.014994612	43.96907265
chr3	15258688	1.058958985	43.96968164
chr3	15259071	1.080305915	43.97008722
chr3	15260658	1.253039556	43.97180167
chr3	15408886	1.212578011	44.15753722
chr3	15409039	1.192362858	44.15772274
chr3	15409055	1.15432016	44.15774182
chr3	15414005	1.465238161	44.1634557
chr3	15420405	1.370364154	44.17283323
chr3	15420429	1.293898328	44.17286612
chr3	15420888	5.186424616	44.17346002
chr3	15421399	5.182025438	44.17611028
chr3	15421404	4.838584322	44.17613619
chr3	15421886	0.8243774691	44.17846839
chr3	15423370	0.7869263988	44.17969176
chr3	15423443	16.66561447	44.17974921
chr3	15423695	3.290614022	44.18394894
chr3	15423698	3.324633355	44.18395882
chr3	15423817	4.65991273	44.18435445
chr3	15426388	4.674813619	44.19633508
chr3	15426890	0.6705800527	44.19868184
chr3	15426944	0.6855118207	44.19871805
chr3	15426995	0.7004464277	44.19875301
chr3	15427245	0.7100983812	44.19892812
chr3	15427360	0.7536888678	44.19900979
chr3	15427364	0.9207331146	44.1990128
chr3	15427380	0.935689187	44.19902753
chr3	15434920	0.9269129269	44.20608263
chr3	15435073	0.912299571	44.20622445
chr3	15435089	0.8947535468	44.20623904
chr3	15435476	0.8720926284	44.20658531
chr3	15437892	0.8609439881	44.20869229
chr3	15439316	0.8042776123	44.20991827
chr3	15440039	0.7819442635	44.21049976
chr3	15440082	0.7650296019	44.21053339
chr3	15440095	0.7313313384	44.21054333
chr3	15446741	0.6461423416	44.21540376
chr3	15446879	0.6299283128	44.21549293
chr3	15447436	1.330964275	44.2158438
chr3	15447441	1.322422317	44.21585045
chr3	15447676	1.301000965	44.21616122
chr3	15447901	1.40446899	44.21645395
chr3	15449407	1.340794293	44.21856908
chr3	15449804	1.354905921	44.21910137
chr3	15449854	1.363708929	44.21916912
chr3	15452425	1.376589372	44.22267522
chr3	15452927	1.38679131	44.22336626
chr3	15452981	0.7846518812	44.22344115
chr3	15452984	0.9181982138	44.2234435
chr3	15460753	0.7982132355	44.23057699
chr3	15460802	0.6800786978	44.2306161
chr3	15460824	0.7422109938	44.23063106
chr3	15460835	0.7576734314	44.23063922
chr3	15486192	0.673861412	44.24985155
chr3	15486270	0.5535159995	44.24990411
chr3	15486620	0.450047975	44.25009784
chr3	15695243	0.4121061643	44.3439882
chr3	15695247	0.5634908316	44.34398985
chr3	15718440	0.3771664552	44.35705889
chr3	15718445	3.129937049	44.35706078
chr3	15719911	3.1343238	44.36164926
chr3	15719914	2.958409735	44.36165867
chr3	15719926	0.2378977096	44.36169417
chr3	15720154	0.2948586178	44.36174841
chr3	15720161	0.3763731721	44.36175047
chr3	15720189	0.3730983433	44.36176101
chr3	15720197	0.3594177691	44.361764
chr3	15733696	0.3453061406	44.36661578
chr3	15761732	0.330766769	44.37629678
chr3	15761779	0.3785526658	44.37631233
chr3	15763363	0.3656452898	44.37691195
chr3	15763453	0.3527648469	44.37694486
chr3	15763481	0.4015285062	44.37695474
chr3	15802280	0.3527476284	44.39253364
chr3	15802284	0.366131804	44.39253505
chr3	15802395	0.288808104	44.3925757
chr3	15842309	0.5179290116	44.40410318
chr3	15845615	0.448795039	44.40581546
chr3	15845636	0.4000313797	44.40582488
chr3	15845661	0.4088686225	44.40583488
chr3	15845671	0.4100542286	44.40583897
chr3	15845767	0.3989128021	44.40587833
chr3	15885763	0.4086090712	44.42183325
chr3	15887226	0.2302276816	44.42243105
chr3	15903511	0.2371356838	44.4261803
chr3	15904800	0.2446230701	44.42648597
chr3	15904825	0.2162092988	44.42649209
chr3	15904828	0.2365681712	44.42649274
chr3	15904946	0.2393969041	44.42652065
chr3	15904975	0.2527059285	44.42652759
chr3	15904981	0.2601917482	44.42652911
chr3	15906346	0.2646083983	44.42688427
chr3	16022255	0.3221728191	44.45755477
chr3	16044796	0.329929102	44.46481686
chr3	16081527	0.3595320853	44.47693549
chr3	16081536	0.3707157804	44.47693873
chr3	16101606	0.3030036796	44.48437899
chr3	16105165	0.3781727965	44.48545738
chr3	16105187	0.4020864302	44.4854657
chr3	16298930	0.392390161	44.56336713
chr3	16298990	0.3835529183	44.56339068
chr3	16299244	0.3733926374	44.5634881
chr3	16302819	0.4111433247	44.56482298
chr3	16314281	0.4026551549	44.5695355
chr3	16314355	0.383504247	44.5695653
chr3	16322986	0.3713857238	44.57287532
chr3	16323030	0.3843036295	44.57289166
chr3	16408941	0.3465529422	44.60590757
chr3	16439752	0.3039330355	44.61658522
chr3	16439857	0.4292565985	44.61661713
chr3	16439933	0.4498460238	44.61664975
chr3	16439948	0.4616511914	44.6166565
chr3	16440104	0.4541648126	44.61672852
chr3	16440150	0.4466789932	44.61674941
chr3	16452775	0.4516433833	44.62238873
chr3	16483444	0.4282624778	44.63624018
chr3	16484460	0.4668464944	44.6366753
chr3	16525678	0.5139762304	44.65591778
chr3	16528065	0.6705532036	44.65714464
chr3	16528129	0.710172833	44.65718755
chr3	16529685	0.7132565202	44.65829258
chr3	16530234	0.8723139086	44.65868416
chr3	16530307	0.9346892092	44.65874784
chr3	16553651	0.7781122359	44.68056722
chr3	16555421	0.6258010729	44.68194448
chr3	16555496	0.6332839839	44.68199142
chr3	16582623	8.206711576	44.69917051
chr3	16582641	8.855753829	44.69931823
chr3	16587280	8.850376199	44.74040007
chr3	16588290	1.036986954	44.74933895
chr3	16590473	1.054355539	44.7516027
chr3	16592063	1.068421337	44.75327912
chr3	16592388	1.15749107	44.75362636
chr3	16593009	1.159776209	44.75434516
chr3	16594398	1.247772056	44.75595609
chr3	16594427	0.7231277688	44.75599228
chr3	16594534	0.6607524679	44.75606965
chr3	16594559	0.6788408762	44.75608617
chr3	16594641	0.772607487	44.75614183
chr3	16594660	0.8696618468	44.75615651
chr3	16594708	6.085763097	44.75619826
chr3	16594777	6.190502525	44.75661818
chr3	16594778	6.215087319	44.75662437
chr3	16594852	6.221708171	44.75708428
chr3	16595533	1.563762935	44.76132127
chr3	16629165	1.573392597	44.81391374
chr3	16629245	1.533772968	44.81403961
chr3	16630677	1.575104629	44.81623597
chr3	16630696	1.686054513	44.8162659
chr3	16630708	1.809220647	44.81628613
chr3	16633026	1.754069688	44.82047991
chr3	16633051	1.872841655	44.82052376
chr3	16633099	1.885964318	44.82061366
chr3	16633156	1.889683324	44.82072116
chr3	16636779	1.794459097	44.82756748
chr3	16637366	1.124674831	44.82862083
chr3	16666781	0.9640384467	44.86170314
chr3	16666802	0.9222949515	44.86172338
chr3	16666804	0.787859421	44.86172523
chr3	16666914	0.7980470995	44.86181189
chr3	16674692	0.8207245507	44.8680191
chr3	16674874	0.862117861	44.86816847
chr3	16737504	0.897878052	44.92216291
chr3	16753949	0.9170808247	44.93692852
chr3	16837661	0.8902352277	45.01369919
chr3	16876880	0.8198960863	45.04861332
chr3	16920199	0.825077472	45.0841304
chr3	16938368	0.7955610278	45.09912124
chr3	16938386	0.7551213582	45.09913556
chr3	16961346	0.7415210376	45.11647314
chr3	16961562	0.5491838644	45.11663331
chr3	16961569	0.5592179325	45.11663715
chr3	16961647	0.5456305274	45.11668077
chr3	16962438	0.5250189639	45.11711237
chr3	16962469	0.5474379236	45.11712864
chr3	16962574	0.4848301542	45.11718612
chr3	16962585	0.4334300324	45.11719146
chr3	16962998	0.5010207011	45.11737046
chr3	16963009	0.4933615975	45.11737597
chr3	17087122	0.5355845722	45.17860856
chr3	17087124	0.5221761237	45.17860963
chr3	17087172	0.4899135048	45.1786347
chr3	17090825	0.5136281043	45.18042435
chr3	17090856	0.5327389545	45.18044027
chr3	17090873	0.5527491014	45.18044933
chr3	17091115	0.5804940643	45.1805831
chr3	17141165	0.4615305727	45.20963682
chr3	17141285	0.5069308616	45.20969221
chr3	17149261	0.4958321463	45.21373549
chr3	17149437	0.9252832161	45.21382276
chr3	17156718	0.9744943312	45.22055974
chr3	17156730	1.024659348	45.22057144
chr3	17156731	1.012103552	45.22057246
chr3	17160739	0.6576372243	45.22462897
chr3	17199937	0.731642311	45.25040704
chr3	17199977	0.7656008716	45.2504363
chr3	17199989	0.7632918209	45.25044549
chr3	17199997	0.7995150312	45.2504516
chr3	17200191	0.8967639227	45.2506067
chr3	17200864	0.9637977749	45.25121022
chr3	17207446	0.942105284	45.25755394
chr3	17207510	0.9950998662	45.25761423
chr3	17207594	1.033994803	45.25769782
chr3	17211439	1.073862105	45.26167353
chr3	17211453	1.287114486	45.26168857
chr3	17211475	1.397951226	45.26171688
chr3	17235508	1.370206263	45.29531385
chr3	17235583	1.535832956	45.29541661
chr3	17235606	1.52576579	45.29545194
chr3	17236589	1.498272731	45.29695176
chr3	17236590	1.474771484	45.29695326
chr3	17237209	1.469141121	45.29786614
chr3	17237255	1.463511121	45.29793373
chr3	17238126	1.414300006	45.29920844
chr3	17238221	1.387114592	45.2993428
chr3	17258992	1.393525843	45.32815456
chr3	17259717	1.387088674	45.32916487
chr3	17259758	1.381549547	45.32922174
chr3	17259771	1.25404029	45.3292397
chr3	17260502	1.218026784	45.3301564
chr3	17260523	1.181963027	45.33018198
chr3	17283106	0.9612468883	45.35687425
chr3	17283263	0.9130215123	45.35702517
chr3	17283361	0.7354024621	45.35711464
chr3	17284173	0.6802953279	45.35771179
chr3	17284346	0.6253356138	45.35782948
chr3	17284775	0.6456266268	45.35809775
chr3	17285881	0.541295502	45.35881181
chr3	17309864	0.5045415713	45.3717937
chr3	17310540	0.3932225702	45.37213477
chr3	17310594	0.2785038983	45.37215601
chr3	17311325	0.3203181167	45.37235959
chr3	17311358	0.3614429787	45.37237016
chr3	17316130	0.369231433	45.37409497
chr3	17317898	0.3770467501	45.37474777
chr3	17386838	0.3594467506	45.40074137
chr3	17386896	0.3592725477	45.40076222
chr3	17387814	0.3281739897	45.40109203
chr3	17388477	0.4306027732	45.40130961
chr3	17388486	0.4542823774	45.40131349
chr3	17407134	0.3797269759	45.40978494
chr3	17407192	0.3603972688	45.40980697
chr3	17408773	0.42348543	45.41037676
chr3	17410317	0.4329788113	45.41103062
chr3	17410353	0.4534875573	45.41104621
chr3	17462641	23.28784846	45.43475816
chr3	17462663	23.29862364	45.4352705
chr3	17462816	0.4565399386	45.43883519
chr3	17463173	0.6084543508	45.43899817
chr3	17463277	0.6581489558	45.43906145
chr3	17463278	0.6692279584	45.43906211
chr3	17463309	0.6803079109	45.43908285
chr3	17463348	0.7304310919	45.43910939
chr3	17464220	0.7867872696	45.43974632
chr3	17465156	0.7976985599	45.44048275
chr3	17472080	0.8533480484	45.44600602
chr3	17549286	0.8679767723	45.51188961
chr3	17549319	2.56689368	45.51191825
chr3	17550309	2.581277076	45.51445948
chr3	17550363	2.610067809	45.51459887
chr3	17551697	0.9210412659	45.5180807
chr3	17551720	1.385219424	45.51810188
chr3	17551760	1.38587136	45.51815729
chr3	17556473	1.391263325	45.5246889
chr3	17578030	1.400781517	45.55468036
chr3	17578104	1.248940309	45.55478402
chr3	17579619	0.9407895909	45.55667617
chr3	17580214	0.9542967807	45.55723594
chr3	17580394	0.9610292355	45.55740771
chr3	17580679	0.9730121934	45.5576816
chr3	17597420	1.007418745	45.5739708
chr3	17604671	0.9507584549	45.58127559
chr3	17604704	0.922523661	45.58130697
chr3	17605693	0.9202681269	45.58221934
chr3	17605747	0.8716226976	45.58226904
chr3	17607046	0.8680745604	45.58340128
chr3	17607049	0.8859915965	45.58340388
chr3	17607050	0.9039369715	45.58340477
chr3	17607052	0.9220396547	45.58340657
chr3	17607104	0.894205634	45.58345452
chr3	17607144	1.343366574	45.58349029
chr3	17611454	1.361673085	45.5892802
chr3	17611456	1.416871796	45.58928292
chr3	17611857	1.435182574	45.58985109
chr3	17628393	1.357793688	45.61358327
chr3	17629908	1.43933773	45.61564032
chr3	17629949	1.479858103	45.61569934
chr3	17630683	1.370264363	45.61678555
chr3	17632480	1.345288188	45.61924792
chr3	17651737	1.368426297	45.64515413
chr3	17707904	1.435431702	45.72201453
chr3	17742165	1.400219362	45.77119386
chr3	17823073	2.095253789	45.88448281
chr3	17823143	2.080625065	45.88462947
chr3	17824879	1.900974325	45.88824144
chr3	17825145	3.226044079	45.8887471
chr3	17825171	3.189045442	45.88883098
chr3	17827055	4.36078526	45.89483914
chr3	17828355	4.331709089	45.90050816
chr3	17828397	4.29347799	45.90069009
chr3	17828482	4.279073443	45.90105504
chr3	17828497	4.262926203	45.90111922
chr3	17828837	5.560328675	45.90256862
chr3	17830203	5.465309346	45.91016403
chr3	17830293	5.30526141	45.9106559
chr3	17830474	4.13352159	45.91161616
chr3	17830477	4.157304188	45.91162856
chr3	17830504	10.06561674	45.9117408
chr3	17830516	25.40058779	45.91186159
chr3	17830645	32.16887249	45.91513827
chr3	17830648	32.15094807	45.91523477
chr3	17830729	32.13303015	45.917839
chr3	17830731	32.15348539	45.91790327
chr3	17830733	34.68743759	45.91796757
chr3	17830777	19.33809492	45.91949382
chr3	17830791	17.27361711	45.91976455
chr3	17832168	17.27599252	45.94355032
chr3	17832314	7.57699874	45.94607262
chr3	17832315	9.36528557	45.9460802
chr3	17832326	7.152227988	45.94618321
chr3	17832650	5.28541604	45.94850054
chr3	17832653	3.431215295	45.94851639
chr3	17833978	3.464456348	45.95306275
chr3	17834328	2.376707654	45.95427531
chr3	17834460	0.5769058996	45.95458904
chr3	17834463	0.6393882226	45.95459077
chr3	17915002	0.6274052647	46.00608646
chr3	17936411	0.6914877146	46.01951858
chr3	17954454	0.6586878256	46.03199509
chr3	17954497	0.6254467728	46.03202341
chr3	17954582	0.7186963783	46.03207658
chr3	17954594	0.686375194	46.0320852
chr3	17986632	0.9273159164	46.05407529
chr3	17991654	0.9721282569	46.05873227
chr3	17991778	1.031076454	46.05885281
chr3	17993100	1.049912483	46.0602159
chr3	17993167	1.128932577	46.06028624
chr3	17993191	1.151534047	46.06031333
chr3	17993270	1.146786451	46.06040431
chr3	17993320	1.405616948	46.06046164
chr3	17995047	1.428078268	46.06288915
chr3	17998927	1.034587441	46.06843009
chr3	17999025	1.472418956	46.06853148
chr3	17999058	1.612695829	46.06858007
chr3	18008691	1.198234993	46.08411517
chr3	18008757	1.203277256	46.08419425
chr3	18008798	0.9780339644	46.08424358
chr3	18020109	1.073372733	46.09530613
chr3	18026582	1.032471239	46.10225407
chr3	18026617	0.9768569061	46.10229021
chr3	18026644	0.9560113705	46.10231658
chr3	18032537	0.9798055911	46.10795036
chr3	18032635	1.003888853	46.10804638
chr3	18032668	1.511847253	46.1080795
chr3	18041790	1.145266062	46.12187058
chr3	18042299	1.125990669	46.12245352
chr3	18042365	1.323846993	46.12252783
chr3	18042406	1.170665622	46.12258211
chr3	18046295	1.27641109	46.12713483
chr3	18059739	1.184715323	46.1442949
chr3	18059752	1.220907446	46.1443103
chr3	18059763	1.257103165	46.14432373
chr3	18105849	1.349571627	46.20225859
chr3	18105870	1.392600696	46.20228693
chr3	18107040	1.413479025	46.20391627
chr3	18170444	1.248461041	46.29353649
chr3	18170452	1.120520064	46.29354648
chr3	18170485	1.234003109	46.29358346
chr3	18170491	1.347505445	46.29359086
chr3	18170711	1.324166625	46.29388731
chr3	18170845	1.30084601	46.29406475
chr3	18173406	1.277951472	46.29739622
chr3	18198974	1.064865327	46.33007088
chr3	18198982	0.801679556	46.3300794
chr3	18198999	0.8162264945	46.33009303
chr3	18199241	0.8225280834	46.33029056
chr3	18199347	0.7791274915	46.33037774
chr3	18205787	0.4387590681	46.33539533
chr3	18237043	0.4428527527	46.34910918
chr3	18237051	0.4514476737	46.34911272
chr3	18243041	0.4716729336	46.35181689
chr3	18243058	0.4722865899	46.35182491
chr3	18255115	0.3787106966	46.35751927
chr3	18255142	0.4004239299	46.3575295
chr3	18255148	0.4087349346	46.3575319
chr3	18255180	0.4290452805	46.35754498
chr3	18345250	0.4423185074	46.39618909
chr3	18439646	0.3634126181	46.43794218
chr3	18627534	0.3528963169	46.50622305
chr3	18646977	0.3439538545	46.51308442
chr3	18647069	0.3283450255	46.51311606
chr3	18647074	0.3061312723	46.5131177
chr3	18647098	0.296216388	46.51312505
chr3	18648753	0.270340856	46.51361529
chr3	18648768	0.2505927078	46.51361934
chr3	18650585	0.2490345094	46.51407467
chr3	18650604	0.2300325158	46.5140794
chr3	18650637	0.2342366794	46.51408699
chr3	18650655	0.2384514308	46.51409121
chr3	18703128	0.226911735	46.52660347
chr3	18703161	0.2183168145	46.52661096
chr3	18737181	0.21000581	46.5340381
chr3	18737388	0.2084734789	46.53408157
chr3	18737404	0.2010328867	46.5340849
chr3	18737422	0.1935925436	46.53408852
chr3	18786254	0.1805185728	46.54354203
chr3	18803277	0.1754763102	46.546615
chr3	18834982	0.1691747213	46.55217848
chr3	18835097	0.1628769165	46.55219793
chr3	18835146	0.1951689443	46.55220591
chr3	18835186	0.2160562145	46.55221372
chr3	18835254	0.3227099892	46.55222841
chr3	18940822	0.3204736311	46.58629626
chr3	18942737	0.3129058405	46.58690997
chr3	18967431	0.3602238402	46.59463686
chr3	18969195	1.574953506	46.5952723
chr3	18970298	3.221553769	46.59700947
chr3	18970696	5.190191823	46.59829165
chr3	18970744	5.239620304	46.59854078
chr3	18971058	5.28926193	46.60018602
chr3	18972493	4.074532263	46.60777611
chr3	18972567	4.066914338	46.60807763
chr3	18972731	0.4516760221	46.6087446
chr3	18995278	0.4016063021	46.61892854
chr3	18997174	0.3965872359	46.61968999
chr3	19021863	0.3862992219	46.62948133
chr3	19021875	0.3755623084	46.62948596
chr3	19021878	0.3980810741	46.62948709
chr3	19021912	0.3555531252	46.62950063
chr3	19022448	0.3341519133	46.6296912
chr3	19022453	0.3127636128	46.62969287
chr3	19025143	0.3452332699	46.63053421
chr3	19025156	0.4752740581	46.6305387
chr3	19025189	4.861120616	46.63055438
chr3	19026976	2.663101298	46.6392412
chr3	19026986	2.642214027	46.63926783
chr3	19027027	0.5945906514	46.63937616
chr3	19027191	0.7700967867	46.63947368
chr3	19051760	0.7347940005	46.65839418
chr3	19051794	0.6853655189	46.65841917
chr3	19052096	0.6904322993	46.65862615
chr3	19118065	0.3428247449	46.70417328
chr3	19118343	0.2109731638	46.70426858
chr3	19118386	0.1671466851	46.70427765
chr3	19118400	0.2168869253	46.70427999
chr3	19118961	0.2470796509	46.70440167
chr3	19128572	0.1866991132	46.70677635
chr3	19198917	0.136594325	46.7199097
chr3	19198939	0.18131612	46.7199127
chr3	19198942	0.1315758802	46.71991325
chr3	19199371	0.1801450383	46.71996969
chr3	19199448	0.2318743745	46.71998356
chr3	19199782	0.2093556091	46.72006101
chr3	19215667	0.2012636676	46.72338662
chr3	19223894	0.1979666619	46.72504242
chr3	19224684	0.1967810558	46.72519881
chr3	19227993	0.3865933575	46.72584996
chr3	19228287	0.4044259383	46.72596362
chr3	19228528	0.4079921433	46.72606109
chr3	19228659	0.4475009348	46.72611454
chr3	19249099	0.2576886332	46.73526145
chr3	19276893	0.205959297	46.74242365
chr3	19281855	0.1573901389	46.74344562
chr3	19282769	0.1518901203	46.74358948
chr3	19288414	0.1764650376	46.7444469
chr3	19288519	0.1317432421	46.74446543
chr3	19288627	0.151237174	46.74447965
chr3	19289296	0.1665786989	46.74458083
chr3	19292887	0.2173212916	46.74517902
chr3	19292987	0.3213365331	46.74520075
chr3	19293049	0.4427854066	46.74522067
chr3	19293050	0.46818421	46.74522111
chr3	19293065	0.4934811704	46.74522814
chr3	19388932	0.476450424	46.7925367
chr3	19388936	0.58004271	46.7925386
chr3	19388963	0.5910851896	46.79255426
chr3	19389582	0.6927159164	46.79292014
chr3	19408719	0.7475762603	46.80617665
chr3	19408784	0.9062493607	46.80622524
chr3	19408961	1.227737492	46.80638565
chr3	19420522	1.351308696	46.82057952
chr3	19420685	1.363410199	46.82079978
chr3	19433623	1.111317076	46.83843958
chr3	19433669	1.109358248	46.83849071
chr3	19433895	1.016993245	46.83874142
chr3	19434032	0.8583201451	46.83888075
chr3	19434150	0.6992753859	46.83898203
chr3	19434274	0.7207051029	46.83906874
chr3	19450781	0.66990766	46.85096542
chr3	19450785	0.6253240965	46.8509681
chr3	19450789	0.5745815039	46.8509706
