Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	46479512	1.763136612	64.98302986
chr1	46484006	1.872551816	64.9909534
chr1	46484033	1.816671013	64.99100396
chr1	46484067	2.035507518	64.99106573
chr1	46484333	1.877215002	64.99160717
chr1	46484376	1.836434139	64.99168789
chr1	46512077	3.119887678	65.04255895
chr1	46518360	2.951548378	65.06216121
chr1	46519893	2.311987515	65.06668593
chr1	46519896	2.079022565	65.06669287
chr1	46519956	0.5916139031	65.06681761
chr1	46519996	0.6693052999	65.06684127
chr1	46520010	0.7199893541	65.06685064
chr1	46520019	0.7453334249	65.06685712
chr1	46520087	0.8235977331	65.06690781
chr1	46520807	1.086970501	65.0675008
chr1	46570262	32.36365698	65.12125692
chr1	46570541	4.317830504	65.13028638
chr1	46571506	1.292465072	65.13445309
chr1	46574305	1.31502614	65.1380707
chr1	46574511	1.292918885	65.13834159
chr1	46577522	1.279797864	65.14223457
chr1	46578871	1.293938516	65.14396102
chr1	46579884	1.322873502	65.14527178
chr1	46580318	1.410134328	65.14584591
chr1	46580369	1.442260537	65.14591782
chr1	46580516	1.469935698	65.14612984
chr1	46582526	1.484545397	65.14908441
chr1	46586007	1.489894188	65.15425211
chr1	46625320	1.395120462	65.21282432
chr1	46625327	1.387654198	65.21283409
chr1	46674138	1.145986013	65.28056687
chr1	46674160	0.9700610046	65.28059209
chr1	46674163	0.8944715191	65.280595
chr1	46674169	0.7929741486	65.28060036
chr1	46674192	0.7675137397	65.2806186
chr1	46674934	0.704549779	65.2811881
chr1	46674953	0.6670402364	65.28120148
chr1	46674957	0.5664986228	65.28120415
chr1	46674963	0.5411545519	65.28120755
chr1	46674999	0.4265969803	65.28122703
chr1	46675110	0.5155087366	65.28127438
chr1	46675324	1.264156831	65.2813847
chr1	46676636	1.273274246	65.28304328
chr1	46676791	1.426592412	65.28324063
chr1	46682438	1.07462484	65.2912966
chr1	46695293	1.012229398	65.3051109
chr1	46695311	0.723016359	65.30512912
chr1	46710328	0.7353250764	65.31598666
chr1	46722409	0.8357947001	65.32487012
chr1	46747632	0.8749776413	65.34595137
chr1	46747662	0.719474863	65.34597762
chr1	46748107	0.7330760645	65.34629779
chr1	46748148	0.7677890163	65.34632784
chr1	46748319	0.7444075832	65.34645914
chr1	46748342	0.8743878205	65.34647626
chr1	46748362	0.9035791938	65.34649375
chr1	46748399	1.036246114	65.34652718
chr1	46756056	0.9877333795	65.35446171
chr1	46756060	0.9886137677	65.35446567
chr1	46761402	0.9721737044	65.35974684
chr1	46761762	0.9809622611	65.36009682
chr1	46761767	0.949024006	65.36010173
chr1	46761769	0.9227929369	65.36010363
chr1	46761798	0.9447797672	65.36013039
chr1	46797744	0.8652908464	65.39409144
chr1	46797787	1.31644735	65.39412865
chr1	46813333	1.413966762	65.41459414
chr1	46818120	1.52463387	65.4213628
chr1	46818386	1.774808549	65.42176835
chr1	46818421	1.886099795	65.42183047
chr1	46818429	2.041290194	65.42184556
chr1	46845011	2.664312828	65.47610713
chr1	46851314	2.078710228	65.4929003
chr1	46852005	1.844947997	65.49433669
chr1	46852040	1.728113876	65.49440126
chr1	46853601	1.630594464	65.49709884
chr1	46853604	1.147955849	65.49710374
chr1	46853641	1.170549108	65.49714621
chr1	46853661	1.100267552	65.49716962
chr1	46853706	0.9002474081	65.49721913
chr1	46854452	0.863307014	65.49789072
chr1	46903777	0.8381578791	65.54047334
chr1	46903890	13.61337475	65.54056805
chr1	46904199	0.9049227618	65.54477458
chr1	46943266	0.889085567	65.5801272
chr1	46943321	0.8674567209	65.5801761
chr1	46944217	0.7217313156	65.58095334
chr1	46944233	0.728571545	65.58096489
chr1	46989667	0.7113410689	65.61406681
chr1	46989724	0.6768883556	65.61410735
chr1	46989758	0.7030709086	65.61413037
chr1	46989810	0.7325965601	65.61416693
chr1	46990334	0.7598299015	65.61455081
chr1	46990868	0.7932012012	65.61495656
chr1	47027450	0.724792721	65.64397344
chr1	47028608	0.6796860511	65.64481275
chr1	47029363	0.5595101704	65.64532592
chr1	47029404	1.088857074	65.64534886
chr1	47029427	1.080112298	65.6453739
chr1	47029433	1.048832882	65.64538038
chr1	47029634	2.917928423	65.6455912
chr1	47031106	2.908251126	65.64988639
chr1	47036825	2.894649924	65.66651867
chr1	47036826	2.348638848	65.66652157
chr1	47036908	1.811720415	65.66671416
chr1	47036923	0.7342305915	65.66674133
chr1	47045908	0.7019253798	65.6733384
chr1	47049499	0.6226678848	65.67585901
chr1	47049781	0.5560405419	65.6760346
chr1	47111500	1.202658632	65.71035287
chr1	47111643	1.125248338	65.71052485
chr1	47117573	0.4207043613	65.71719757
chr1	47117599	0.3181589313	65.71720851
chr1	47122810	0.2886332797	65.71886644
chr1	47126297	0.3149770761	65.7198729
chr1	47126681	0.2504086813	65.71999385
chr1	47126785	0.8506767334	65.72001989
chr1	47126792	0.8217862373	65.72002585
chr1	47133562	1.169130285	65.72558934
chr1	47133633	0.5956910814	65.72567235
chr1	47134529	0.6253957161	65.72620609
chr1	47134601	0.7881441365	65.72625112
chr1	47135059	0.8161331293	65.72661209
chr1	47135322	0.8056208575	65.72682673
chr1	47135736	0.8868006823	65.72716026
chr1	47137480	0.9452842986	65.72870684
chr1	47138066	0.976775438	65.72926077
chr1	47139707	1.005723436	65.73086366
chr1	47139740	0.9795408826	65.73089685
chr1	47144500	1.078557793	65.73555947
chr1	47145481	0.8815085489	65.73661753
chr1	47183155	0.9258223485	65.76982748
chr1	47184109	0.7561242558	65.77071072
chr1	47184159	0.8311023608	65.77074852
chr1	47271641	0.7577745353	65.84345502
chr1	47271771	0.6123844729	65.84355353
chr1	47273154	0.5547980515	65.84440046
chr1	47273167	0.5264731214	65.84440767
chr1	47275361	0.3284993313	65.84556275
chr1	47275430	0.3764301851	65.84558542
chr1	47275982	0.333687359	65.84579321
chr1	47293281	0.1137046319	65.85156567
chr1	47293346	0.08896740127	65.85157306
chr1	47293406	0.1128112781	65.8515784
chr1	47302727	0.2477057051	65.85262991
chr1	47320175	0.2423569134	65.85695188
chr1	47331838	0.1516799832	65.85977849
chr1	47332531	0.1603113929	65.8598836
chr1	47335324	0.1863657432	65.86033135
chr1	47335501	0.2718179113	65.86036434
chr1	47337173	0.2976917524	65.86081882
chr1	47340988	0.3469882746	65.86195451
chr1	47364495	7.525985831	65.87011117
chr1	47365042	0.3345322091	65.87422788
chr1	47420647	1.090815131	65.89282954
chr1	47422504	1.156705628	65.89485519
chr1	47425215	1.191729785	65.89799102
chr1	47425268	0.3385969642	65.89805418
chr1	47426992	0.3872374684	65.89863792
chr1	47427058	0.4261065543	65.89866348
chr1	47427085	0.4443689662	65.89867498
chr1	47427410	0.358916798	65.8988194
chr1	47427583	0.4145216508	65.89888149
chr1	47427987	0.4519825308	65.89904896
chr1	47473245	0.4377351006	65.91950479
chr1	47485009	0.4410525811	65.9246543
chr1	47491795	0.4508077685	65.92764729
chr1	47499971	1.115313728	65.93133309
chr1	47500048	1.121996875	65.93141897
chr1	47506361	0.5074567087	65.93850213
chr1	47532741	0.5229112713	65.95188884
chr1	47532814	0.4854503916	65.95192702
chr1	47532862	0.5267053069	65.95195032
chr1	47532891	0.6258476085	65.95196559
chr1	47595037	0.6182871859	65.99085952
chr1	47595192	0.7019918666	65.99095535
chr1	47600180	0.706950032	65.99445689
chr1	47627512	3.936318176	66.01377925
chr1	47628687	4.09850013	66.01840442
chr1	47628728	0.8691319865	66.01857246
chr1	47640329	0.8775286645	66.02865526
chr1	47640716	0.8088303076	66.02899486
chr1	47641211	0.8121529727	66.02939523
chr1	47642112	0.721526979	66.03012698
chr1	47642137	0.7486656517	66.03014502
chr1	47646578	0.8772776998	66.03346984
chr1	47657193	0.9075681278	66.04278215
chr1	47657257	0.8905093582	66.04284023
chr1	47657313	0.8079054733	66.0428901
chr1	47676306	0.8480538392	66.05823465
chr1	47676362	1.992258869	66.05828214
chr1	47676418	3.159992088	66.05839371
chr1	47677111	3.031380039	66.06058358
chr1	47677113	2.869198086	66.06058964
chr1	47677942	2.84713319	66.06296821
chr1	47678605	2.842386478	66.06485586
chr1	47679794	0.5358701429	66.06823546
chr1	47679795	0.5905450409	66.06823599
chr1	47681375	0.6323772149	66.06916905
chr1	47771975	0.635776538	66.12646243
chr1	47773912	0.5940528147	66.12769393
chr1	47774116	0.5915026992	66.12781511
chr1	47775248	0.5496705253	66.1284847
chr1	47786835	0.3265534521	66.13485373
chr1	47787077	0.3111062453	66.13493275
chr1	47787133	0.3176626812	66.13495018
chr1	47787475	0.3154449154	66.13505882
chr1	47787484	0.1988064611	66.13506166
chr1	47787487	0.1901750524	66.13506225
chr1	47787554	0.2778254176	66.13507499
chr1	47787607	0.2943856609	66.13508972
chr1	47787634	0.3030683141	66.13509767
chr1	47787640	0.3975579245	66.13509948
chr1	47832356	0.2379430309	66.15287668
chr1	47833446	0.3098977791	66.15313604
chr1	47835529	0.3196067067	66.15378156
chr1	47836163	0.3368855534	66.15398419
chr1	47836247	0.6057606167	66.15401249
chr1	47836286	0.7765077695	66.15403611
chr1	47836631	0.8686933841	66.15430401
chr1	47838424	0.8858389882	66.15586158
chr1	47892854	0.9293495106	66.20407779
chr1	47894341	0.9195943232	66.20545973
chr1	47983004	0.8560937732	66.28699373
chr1	47983106	0.8125832508	66.28708105
chr1	47985830	0.8171447384	66.28929452
chr1	48074051	0.8284927182	66.36138385
chr1	48074517	7.071595521	66.36176993
chr1	48074790	7.076886964	66.36370047
chr1	48075146	0.8337841606	66.36621985
chr1	48075289	0.8384026765	66.36633908
chr1	48075622	0.8436564566	66.36661826
chr1	48138384	0.8564321054	66.41956783
chr1	48202936	0.8351762574	66.47485224
chr1	48202951	0.8351871316	66.47486476
chr1	48239905	0.8265044798	66.50572827
chr1	48239935	0.797268024	66.50575306
chr1	48239943	0.7875396864	66.50575944
chr1	48239983	0.8173778539	66.50579094
chr1	48239993	0.7174728335	66.50579912
chr1	48240004	0.8704654726	66.50580701
chr1	48290464	0.8532479985	66.5497307
chr1	48290480	0.8359577015	66.54974435
chr1	48290697	0.9496505359	66.54992575
chr1	48366689	0.8979752061	66.6220916
chr1	48371590	1.004104764	66.62649257
chr1	48376263	0.9968329214	66.63118475
chr1	48376306	0.9509626078	66.63122762
chr1	48376323	0.9442919351	66.63124378
chr1	48386073	0.9377354994	66.64045063
chr1	48386114	0.9020491237	66.64048908
chr1	48386611	0.8949501359	66.6409374
chr1	48386666	1.560807799	66.64098662
chr1	48387112	2.035113053	66.64168274
chr1	48387152	2.733230714	66.64176414
chr1	48387172	2.718975011	66.64181881
chr1	48388363	3.667962846	66.64505711
chr1	48388456	3.65374029	66.64539823
chr1	48392189	3.648782125	66.65903764
chr1	48392200	3.689114815	66.65907778
chr1	48392501	6.447413784	66.6601882
chr1	48392508	5.667873517	66.66023333
chr1	48392515	5.818986603	66.66027301
chr1	48392764	5.79328019	66.66172194
chr1	48393259	5.91261535	66.66458961
chr1	48393394	2.389902421	66.66538781
chr1	48394690	2.787094104	66.66848513
chr1	48394693	2.825468334	66.66849349
chr1	48396129	2.871901647	66.67255086
chr1	48420096	2.860553667	66.74138173
chr1	48439149	2.853267796	66.79588386
chr1	48439218	2.931198173	66.79608073
chr1	48439308	2.919688429	66.79634454
chr1	48441241	2.818102299	66.8019883
chr1	48480678	2.633563895	66.9131258
chr1	48480680	2.352697016	66.91313106
chr1	48480700	2.306263704	66.91317812
chr1	48481123	2.172873262	66.91415367
chr1	48481148	1.992986117	66.91420799
chr1	48481152	2.730614572	66.91421596
chr1	48481276	2.685930658	66.91455456
chr1	48489282	2.563071333	66.93605812
chr1	48489563	2.362989272	66.93677834
chr1	48489608	3.218270702	66.93688468
chr1	48489615	3.177459323	66.9369072
chr1	48490480	2.71548322	66.93965571
chr1	48490578	3.222002748	66.93992182
chr1	48491942	3.959035718	66.94431664
chr1	48492006	5.334642485	66.94457001
chr1	48492018	4.85893076	66.94463403
chr1	48492026	4.778773114	66.9446729
chr1	48496996	3.460291197	66.9684234
chr1	48497025	2.63950779	66.96852375
chr1	48497175	2.601992154	66.96891968
chr1	48497263	2.564234833	66.96914865
chr1	48497264	3.732112094	66.96915122
chr1	48497270	2.482561286	66.96917361
chr1	48497394	4.354301831	66.96948145
chr1	48497491	4.301327337	66.96990381
chr1	48497506	3.976583926	66.96996833
chr1	48499492	2.5189753	66.97786583
chr1	48499500	0.9862889022	66.97788598
chr1	48520276	0.8562715597	66.99837712
chr1	48520291	0.6673960044	66.99838996
chr1	48524813	0.7120047931	67.00140793
chr1	48527480	0.7580310201	67.00330685
chr1	48528544	0.7616518913	67.00411339
chr1	48528655	0.8942147698	67.00419793
chr1	48539733	0.919733418	67.01410405
chr1	48539763	1.045147902	67.01413164
chr1	48539802	1.130984002	67.0141724
chr1	48612799	5.167999766	67.09673084
chr1	48612843	5.125951788	67.09695823
chr1	48614479	5.160287544	67.10534429
chr1	48614526	5.194617596	67.10558682
chr1	48614601	3.015421334	67.10597642
chr1	48614709	1.094298359	67.10630208
chr1	48626430	0.806211523	67.11912835
chr1	48666555	0.7752307047	67.15147759
chr1	48668698	0.7447649679	67.15313891
chr1	48668712	0.7414474869	67.15314934
chr1	48693617	0.7159288387	67.17161509
chr1	48699200	0.7197018538	67.17561212
chr1	48699730	0.6951535928	67.17599356
chr1	48700062	0.7125693027	67.17622435
chr1	48700246	0.705580199	67.17635546
chr1	48700290	1.404053698	67.17638651
chr1	48700538	1.544993427	67.17673471
chr1	48700728	3.855931324	67.17702826
chr1	48700810	3.831541781	67.17734445
chr1	48705854	2.311071569	67.19667075
chr1	48706019	1.568884523	67.19705207
chr1	48706117	0.9868453341	67.19720582
chr1	48706124	1.020175938	67.19721273
chr1	48706875	1.159418735	67.19797888
chr1	48707010	1.328226389	67.1981354
chr1	48718392	1.253147548	67.21325328
chr1	48728847	1.015706593	67.22635493
chr1	48728892	1.053113058	67.22640064
chr1	48728913	1.023085198	67.22642276
chr1	48796274	1.058273223	67.2953388
chr1	48808031	1.021676747	67.30778092
chr1	48808468	1.432141016	67.30822739
chr1	48808505	1.39350172	67.30828038
chr1	48816884	1.322021449	67.31995653
chr1	48816915	1.281287926	67.31999751
chr1	48816960	2.132374112	67.32005517
chr1	48817012	2.09126027	67.32016605
chr1	48818035	1.6457086	67.32230541
chr1	48821574	0.7946224141	67.32812958
chr1	48821900	5.364189439	67.32838862
chr1	48821954	5.330025745	67.32867829
chr1	48823067	5.515232555	67.33461061
chr1	48823275	5.51695476	67.33575778
chr1	48823358	2.82359971	67.33621568
chr1	48823941	2.723180257	67.33786184
chr1	48823993	0.8469682823	67.33800345
chr1	48824045	0.8134536312	67.33804749
chr1	48838280	0.6544674537	67.349627
chr1	48838319	0.6571852067	67.34965253
chr1	48838335	0.6213190694	67.34966304
chr1	48846691	0.6288388489	67.35485478
chr1	48846714	0.6242773613	67.35486925
chr1	48846729	0.6739851041	67.35487861
chr1	48849838	0.3640932084	67.35697403
chr1	48850803	0.4153543584	67.35732538
chr1	48851250	0.3581659462	67.35751104
chr1	48925499	0.3933407193	67.38410451
chr1	48925543	0.2796797246	67.38412181
chr1	48925729	0.2299719821	67.38417383
chr1	48926426	0.2198160798	67.38433413
chr1	48927179	0.2351352827	67.38449965
chr1	48927301	0.2529714441	67.38452833
chr1	48927409	0.236641015	67.38455565
chr1	48933183	0.2634442822	67.38592202
chr1	48933220	0.3347229097	67.38593177
chr1	48933225	0.3560297259	67.38593344
chr1	48933255	0.3607407903	67.38594412
chr1	49037139	0.3255660173	67.42341932
chr1	49037336	0.2878475086	67.42348345
chr1	49039829	0.2529167875	67.42420106
chr1	49050218	0.2417295787	67.42682861
chr1	49050911	0.209961019	67.42699613
chr1	49117363	0.2089582807	67.44094846
chr1	49148867	0.1725384683	67.44753148
chr1	49148873	0.1543290684	67.44753252
chr1	49159371	0.1585547199	67.44915266
chr1	49187220	0.1430966896	67.45356825
chr1	49187246	0.1528213173	67.45357197
chr1	49239317	0.1658559757	67.46152953
chr1	49251329	0.1587249444	67.46352179
chr1	49251542	0.151601321	67.4635556
chr1	49345146	0.1304633225	67.47774609
chr1	49368902	0.1229435429	67.48084538
chr1	49460426	0.11830025	67.49209766
chr1	49461974	0.1424256369	67.49228079
chr1	49550010	0.1239345664	67.50481938
chr1	49590989	0.1264942073	67.50989809
chr1	49591057	0.08944944828	67.50990669
chr1	49594027	0.07837868156	67.51017236
chr1	49595173	0.07244670119	67.51026218
chr1	49595301	0.06141555469	67.51027145
chr1	49595658	0.04955952802	67.51029338
chr1	49638153	0.05564703643	67.51239941
chr1	49658608	0.05023377984	67.51353767
chr1	49794892	0.04443784835	67.52038373
chr1	49831615	0.05902110113	67.52201562
chr1	49880643	0.06877563408	67.52490931
chr1	49880673	0.07412393781	67.52491137
chr1	49881750	0.08858660351	67.5249912
chr1	49959350	0.1127660297	67.53186552
chr1	49961090	0.1089455936	67.53206174
chr1	50123337	0.1056623215	67.54973783
chr1	50225465	0.1736596144	67.56052891
chr1	50283216	0.1645916876	67.57055793
chr1	50283230	0.1671534881	67.57056023
chr1	50284862	0.1790521748	67.57083303
chr1	50285104	0.1853949329	67.57087636
chr1	50299633	0.1929745557	67.57356996
chr1	50496434	0.1745559911	67.61154755
chr1	50498551	0.1137978249	67.61191708
chr1	50507199	0.1130029417	67.61290121
chr1	50507240	0.07794389109	67.61290584
chr1	50570821	0.08500311415	67.61786159
chr1	50586055	0.08262719954	67.61915653
chr1	50588049	0.08074899988	67.61932129
chr1	50588309	0.09781221653	67.61934228
chr1	50588328	0.1124172424	67.61934414
chr1	50589581	0.1270906487	67.619485
chr1	50614885	0.1463967152	67.6227009
chr1	50614891	0.208274688	67.62270178
chr1	50614908	0.1898789144	67.62270532
chr1	50685301	0.2600610569	67.63607147
chr1	50685364	0.3054373717	67.63608785
chr1	50733300	0.3153879723	67.65072929
chr1	50735782	0.3372540527	67.65151209
chr1	50773550	0.351357262	67.6642495
chr1	50773606	0.3658014468	67.66426917
chr1	50815257	0.4546961923	67.67950517
chr1	50817721	0.5465798978	67.68062554
chr1	50817731	0.5272202465	67.68063101
chr1	50817777	0.6146754078	67.68065526
chr1	50817817	0.6073299079	67.68067985
chr1	50818288	0.5880238422	67.6809659
chr1	50818448	0.6649529812	67.68105998
chr1	50820201	0.6266994947	67.68222565
chr1	50857134	0.6855349204	67.70537154
chr1	50857202	1.395354139	67.70541815
chr1	50857209	1.520766231	67.70542792
chr1	50857813	1.580206353	67.70634647
chr1	50857840	1.622069719	67.70638913
chr1	50858446	3.735066241	67.70737211
chr1	50862666	3.858571863	67.72313408
chr1	50862669	3.398668628	67.72314566
chr1	50862679	3.370578108	67.72317965
chr1	50862691	1.520443049	67.72322009
chr1	50862716	1.584648138	67.7232581
chr1	50862862	1.644175661	67.72348946
chr1	50864208	1.563954386	67.72570252
chr1	50864322	1.629890843	67.72588081
chr1	50914665	1.53724663	67.80793441
chr1	50916230	1.43039746	67.8103402
chr1	50916251	1.363886981	67.81037024
chr1	50923759	1.243637975	67.8206103
chr1	50923878	0.687980523	67.8207583
chr1	50925514	0.6299536344	67.82188383
chr1	50928815	0.5489041629	67.82396331
chr1	50928828	0.5570470734	67.82397044
chr1	50928830	0.4937692062	67.82397156
chr1	50948059	0.3648478568	67.83346625
chr1	50948061	0.4000056274	67.83346698
chr1	50948064	0.4148776441	67.83346818
chr1	50952953	0.448607044	67.83549651
chr1	50953148	0.465363726	67.83558399
chr1	50953805	0.6102696957	67.83588974
chr1	50956344	0.654327944	67.83743921
chr1	50956377	0.6673309192	67.8374608
chr1	50956392	0.7110609349	67.83747081
chr1	50956432	0.840022456	67.83749926
chr1	50956903	0.9259041008	67.83789491
chr1	50957552	0.9674855625	67.83849582
chr1	51044731	1.634193825	67.92284024
chr1	51044950	4.834867359	67.92319813
chr1	51044957	5.366680963	67.92323197
chr1	51045474	5.30817853	67.92600655
chr1	51045520	6.240272445	67.92625072
chr1	51045561	6.196213702	67.92650658
chr1	51046191	3.551321954	67.93041019
chr1	51047639	3.57328959	67.9355525
chr1	51049733	2.648885762	67.94303497
chr1	51050444	6.955566181	67.94491833
chr1	51050484	6.977893195	67.94519655
chr1	51050621	6.269283573	67.94615252
chr1	51051991	6.213598902	67.95474144
chr1	51052269	1.896539302	67.95646882
chr1	51052341	0.6857607465	67.95660537
chr1	51059626	0.757843579	67.96160114
chr1	51059659	0.7993159043	67.96162615
chr1	51059750	0.8162904635	67.96169889
chr1	51059755	0.7811326969	67.96170297
chr1	51059853	0.8346118709	67.96177952
chr1	51060976	0.8553913969	67.96271679
chr1	51061266	0.8806869793	67.96296485
chr1	51061270	0.8614438277	67.96296838
chr1	51101301	0.7812372989	67.99745283
chr1	51101333	0.7794311188	67.99747783
chr1	51101337	0.8585580572	67.99748095
chr1	51103439	0.8717416463	67.99928564
chr1	51125154	0.8202204614	68.01821551
chr1	51126832	0.7975250922	68.01959184
chr1	51126951	0.8126910121	68.01968675
chr1	51127102	0.9471982357	68.01980946
chr1	51150965	0.8188250803	68.04241245
chr1	51150970	0.8333730761	68.04241655
chr1	51150985	0.9179175113	68.04242905
chr1	51154841	0.7763510646	68.04596854
chr1	51180628	0.752143387	68.0659883
chr1	51185801	0.7729577919	68.06987914
chr1	51187497	0.7617739627	68.07119008
chr1	51212088	0.7469009314	68.08992286
chr1	51212111	0.7043046118	68.08994004
chr1	51216501	0.7234459929	68.09303194
chr1	51216506	0.7692505193	68.09303555
chr1	51216507	0.7454821604	68.09303632
chr1	51216539	0.7729166341	68.09306018
chr1	51216558	0.821663024	68.09307486
chr1	51218124	0.8755286472	68.09436159
chr1	51218824	0.9767406475	68.09497446
chr1	51218828	1.176176596	68.09497836
chr1	51218847	1.440767122	68.09500071
chr1	51263908	1.458127014	68.15992312
chr1	51276028	1.48216188	68.17759562
chr1	51277128	1.456301369	68.179226
chr1	51277539	1.5160148	68.17982454
chr1	51291026	1.257979691	68.20027103
chr1	51291060	1.295427966	68.2003138
chr1	51291085	1.242750268	68.20034619
chr1	51291091	1.225775709	68.20035364
chr1	51293790	1.17339314	68.20366201
chr1	51293836	1.122615204	68.20371599
chr1	51295565	1.06347278	68.20565699
chr1	51295566	0.9854516713	68.20565805
chr1	51297090	0.9823214756	68.20715988
chr1	51297116	0.9335750861	68.20718542
chr1	51297370	3.027927973	68.20742255
chr1	51297397	2.977947552	68.2075043
chr1	51298584	2.938492106	68.21103913
chr1	51298895	2.957416996	68.211953
chr1	51299245	1.789915618	68.21298809
chr1	51299508	1.937172513	68.21345884
chr1	51299986	2.218764079	68.21438481
chr1	51300028	3.245206935	68.214478
chr1	51311796	3.030043263	68.25266759
chr1	51344779	2.015635911	68.35260751
chr1	51344926	1.873251211	68.35290381
chr1	51345868	1.789651874	68.35466841
chr1	51360947	1.796003972	68.38165457
chr1	51361365	1.810781742	68.3824053
chr1	51361410	4.103588082	68.38248679
chr1	51362519	4.041526071	68.38703767
chr1	51362641	4.072461194	68.38753073
chr1	51364161	18.95392225	68.39372087
chr1	51364165	18.96290591	68.39379669
chr1	51364166	17.38767245	68.39381565
chr1	51364350	17.49473949	68.39701498
chr1	51364400	1.051161145	68.39788972
chr1	51364407	1.057772264	68.39789708
chr1	51369715	1.039819026	68.40351173
chr1	51385881	1.024653106	68.42032145
chr1	51392473	0.8982354487	68.42707596
chr1	51392477	0.915095877	68.42707955
chr1	51392480	0.9218629961	68.4270823
chr1	51399515	0.9157113845	68.43356761
chr1	51417895	0.8877331601	68.45039838
chr1	51420892	0.8457907313	68.45305892
chr1	51420897	0.905608502	68.45306315
chr1	51420898	1.119956469	68.45306405
chr1	51420949	1.421374979	68.45312117
chr1	51422464	1.473632074	68.45527455
chr1	51422563	1.499444433	68.45542044
chr1	51422592	1.633423818	68.45546393
chr1	51422612	1.704308334	68.45549659
chr1	51436272	1.72437062	68.47877745
chr1	51436405	1.723866794	68.47900679
chr1	51437256	1.434125419	68.4804738
chr1	51490111	1.441506304	68.5562745
chr1	51490114	1.683434077	68.55627882
chr1	51494591	1.584266345	68.56381556
chr1	51496262	1.532125126	68.56646287
chr1	51496370	3.951714164	68.56662833
chr1	51496396	3.913685444	68.56673108
chr1	51496423	3.936277153	68.56683675
chr1	51497610	4.001462826	68.57150911
chr1	51497903	4.021044893	68.57268154
chr1	51497926	1.504813663	68.57277402
chr1	51498272	1.672659741	68.57329469
chr1	51498448	1.68297976	68.57358908
chr1	51498493	1.70668369	68.57366481
chr1	51498513	1.667781873	68.57369894
chr1	51498626	1.678106721	68.5738874
chr1	51499013	1.745318436	68.57453683
chr1	51499049	1.80934765	68.57459966
chr1	51499858	1.820457356	68.57606342
chr1	51502425	1.810615127	68.58073654
chr1	51502454	1.831474772	68.58078905
chr1	51505259	1.525638209	68.58592633
chr1	51511018	1.437644894	68.59471248
chr1	51557413	1.42368924	68.66141202
chr1	51557439	1.356477525	68.66144903
chr1	51557777	1.327429097	68.66190752
chr1	51560195	1.235822126	68.66511725
chr1	51560379	0.9101603998	68.66534464
chr1	51560403	0.8467105422	68.66536648
chr1	51560429	0.8488865881	68.6653885
chr1	51622299	0.8276649712	68.71790911
chr1	51625384	0.7957608646	68.72046246
chr1	51625455	0.784018726	68.72051896
chr1	51627096	0.6188529973	68.72180553
chr1	51631280	0.630857753	68.72439481
chr1	51632008	0.6107954668	68.72485408
chr1	51664158	0.5870915362	68.74449115
chr1	51664649	0.5476381233	68.74477941
chr1	51664680	0.5314157739	68.74479639
chr1	51665633	0.4277181912	68.74530283
chr1	51722781	0.4059104961	68.76974607
chr1	51723241	0.3949743386	68.76993279
chr1	51768692	0.47399479	68.78788476
chr1	51768709	0.4849901698	68.78789282
chr1	51792873	0.4995874376	68.79961212
chr1	51878962	0.4168485976	68.84262111
chr1	51881674	0.4066063149	68.8437516
chr1	51883315	0.3897311479	68.84441884
chr1	51887498	0.3999521567	68.84604909
chr1	51887522	0.3915356569	68.84605869
chr1	51918501	0.5687962251	68.85818807
chr1	51958393	0.3733931921	68.88087849
chr1	51963527	0.7296688208	68.88279549
chr1	51968321	0.591833684	68.88629352
chr1	51969689	2.3432839	68.88710315
chr1	51972439	2.331912852	68.89354718
chr1	51972773	2.294543746	68.89432604
chr1	51973786	1.91176651	68.89665041
chr1	51973914	0.9990582173	68.89689512
chr1	51974315	1.55873271	68.89729574
chr1	51974318	1.552915691	68.89730042
chr1	51974414	1.705518232	68.8974495
chr1	51974420	1.730449897	68.89745973
chr1	51974430	0.9528562946	68.89747703
chr1	51974442	1.004140206	68.89748847
chr1	51974576	1.055520743	68.89762302
chr1	51974595	1.916874481	68.89764308
chr1	51974596	2.022063704	68.89764499
chr1	51975368	3.265133279	68.89920603
chr1	51978983	3.322457946	68.91100948
chr1	51979151	3.430399995	68.91156766
chr1	51979154	1.525475025	68.91157795
chr1	51980097	1.517336129	68.91301647
chr1	51981916	1.742402313	68.91577651
chr1	51981997	1.971548254	68.91591764
chr1	51982021	1.521941713	68.91596496
chr1	52022149	1.499574044	68.97703744
chr1	52022165	1.485599655	68.97706143
chr1	52022233	1.478110265	68.97716245
chr1	52022255	1.472840141	68.97719497
chr1	52023160	1.465384975	68.97852789
chr1	52046369	1.498543243	69.01253801
chr1	52046438	1.507438265	69.01264141
chr1	52047486	1.276291284	69.0142212
chr1	52051004	1.224910747	69.0187112
chr1	52051014	1.121715146	69.01872344
chr1	52051116	0.8511931355	69.01883786
chr1	52051118	0.7993527191	69.01883956
chr1	52051122	0.6912956238	69.01884276
chr1	52051843	0.7342637984	69.01934118
chr1	52051866	0.6829302777	69.01935807
chr1	52051890	0.5705610372	69.01937446
chr1	52051893	0.4637498306	69.01937617
chr1	52052626	0.4135412735	69.0197161
chr1	52052723	0.4239899288	69.01975622
chr1	52052729	0.4996197734	69.01975876
