Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr4	14647055	14.39966572	35.39392636
chr4	14647056	14.42614848	35.39394075
chr4	14647060	14.42759878	35.39399846
chr4	14647073	0.4679674417	35.39418602
chr4	14647274	0.8618662122	35.39428008
chr4	14647301	0.9689974342	35.39430335
chr4	14740669	0.9261819104	35.4847767
chr4	14755605	0.9144482513	35.49861016
chr4	14766596	0.9521346077	35.50866086
chr4	14780575	1.036108533	35.52197075
chr4	14780645	1.096135676	35.52204327
chr4	14780651	1.115066697	35.52204985
chr4	14780683	1.085074685	35.52208553
chr4	14780771	1.080833125	35.52218102
chr4	14780781	1.112191134	35.52219183
chr4	14780859	1.172164349	35.52227858
chr4	14781356	1.232820178	35.52286114
chr4	14781424	1.402299136	35.52294498
chr4	14784371	1.432986928	35.52707755
chr4	14791328	1.417630745	35.53704684
chr4	14829866	1.442294962	35.5916795
chr4	14829876	1.466254435	35.59169392
chr4	14829895	1.61898669	35.59172178
chr4	14872879	1.57329756	35.6613123
chr4	14872884	1.565112309	35.66132017
chr4	14872951	1.527425953	35.66142503
chr4	14873028	1.531030897	35.66154264
chr4	14873097	1.534601057	35.66164828
chr4	14873596	1.505941754	35.66241405
chr4	14874058	1.492082442	35.66310979
chr4	14874081	1.477777594	35.66314411
chr4	14874115	1.480383567	35.66319436
chr4	14874349	1.486575655	35.66354077
chr4	14874739	1.490068045	35.66412053
chr4	14914133	1.414861557	35.72282027
chr4	14914185	1.289583034	35.72289384
chr4	14914189	1.353332595	35.722899
chr4	14914207	1.305793307	35.72292336
chr4	14914348	1.273200045	35.72310748
chr4	14914597	1.255696926	35.72342451
chr4	14914666	1.292864084	35.72351115
chr4	14914966	1.153836458	35.72389901
chr4	14914981	1.300505294	35.72391632
chr4	14992366	3.139293597	35.82455592
chr4	14992374	3.398701319	35.82458103
chr4	14993927	4.587352695	35.82985922
chr4	14996169	3.533413058	35.84014406
chr4	14996242	3.399974695	35.840402
chr4	14996808	3.38850762	35.84232638
chr4	14996846	3.369901663	35.84245515
chr4	14997164	5.550937023	35.84352678
chr4	14997299	5.476147155	35.84427615
chr4	14997306	6.634452227	35.84431449
chr4	14999953	6.638869286	35.86187588
chr4	15000360	6.736679857	35.8645779
chr4	15000504	6.689985707	35.86554798
chr4	15000883	6.721414771	35.86808349
chr4	15000907	2.620706708	35.8682448
chr4	15000944	1.568407882	35.86834177
chr4	15000950	1.912126372	35.86835118
chr4	15001011	1.642125327	35.86846782
chr4	15001797	1.705024373	35.86975853
chr4	15018050	1.712983364	35.89747029
chr4	15085636	1.450807488	36.01324398
chr4	15085637	1.403502726	36.01324543
chr4	15085659	1.13607022	36.01327631
chr4	15085888	0.9242098063	36.01353647
chr4	15085895	0.8789656739	36.01354294
chr4	15085946	0.7036298125	36.01358777
chr4	15086009	0.7234402182	36.0136321
chr4	15086069	0.7294152195	36.0136755
chr4	15086099	0.7066820072	36.01369739
chr4	15086243	0.7678191164	36.01379915
chr4	15086336	0.927509199	36.01387055
chr4	15086519	1.387512972	36.01404029
chr4	15086527	1.844146719	36.01405139
chr4	15173439	1.879868233	36.17432987
chr4	15285644	1.844926719	36.38526048
chr4	15285647	1.850926631	36.38526602
chr4	15521627	1.86153097	36.82204769
chr4	15521648	1.846496785	36.82208678
chr4	15521704	1.85092271	36.82219018
chr4	15522707	1.891279982	36.82404666
chr4	15529468	1.900728422	36.8368336
chr4	15651762	1.885776584	37.06928128
chr4	15651836	1.910356693	37.06942083
chr4	15667810	1.868996873	37.09993687
chr4	15667908	1.834532875	37.10012003
chr4	15668030	1.587826944	37.10034384
chr4	15670692	1.526956806	37.10457064
chr4	15706762	1.354122072	37.15964797
chr4	15706895	1.334744861	37.15982807
chr4	15708395	1.269612898	37.16183018
chr4	15756875	1.230312235	37.22338102
chr4	15756886	1.215853029	37.22339455
chr4	15758734	1.176143089	37.22564145
chr4	15758847	1.114657781	37.22577435
chr4	15763102	1.11014913	37.23051722
chr4	15810483	1.077515148	37.2831172
chr4	15810686	1.140458601	37.28333593
chr4	15837832	1.032045316	37.31429482
chr4	15837913	1.011800893	37.31437842
chr4	15854729	0.9110085652	37.33139286
chr4	15854738	0.9139906939	37.33140106
chr4	15899598	0.9748527638	37.37240268
chr4	15899604	1.048768089	37.37240853
chr4	15899705	1.038164593	37.37251446
chr4	15899759	1.103275014	37.37257052
chr4	15899986	1.174940646	37.37282096
chr4	15900626	9.614123329	37.37357292
chr4	15901109	1.431051963	37.37821655
chr4	15901972	1.501613327	37.37945154
chr4	15907374	1.408597871	37.38756326
chr4	15909941	1.367206861	37.39117913
chr4	15909944	1.357472625	37.39118323
chr4	15910387	1.35260756	37.39178459
chr4	15911414	1.647318062	37.39317372
chr4	15911419	1.648229195	37.39318196
chr4	15936201	1.643511936	37.43402837
chr4	15936217	1.691664291	37.43405467
chr4	15953679	1.676215939	37.46359451
chr4	15953702	1.592834222	37.46363306
chr4	15953830	1.518918897	37.46383695
chr4	15954079	1.469586817	37.46421516
chr4	15954190	1.394757968	37.46437828
chr4	15961292	1.38180578	37.47428385
chr4	15961318	1.430666367	37.47431978
chr4	15971735	1.572209901	37.48922303
chr4	15971851	1.567682636	37.48940541
chr4	15971859	1.611860786	37.48941795
chr4	15974410	1.6073475	37.4935298
chr4	15974444	1.76628804	37.49358445
chr4	15974860	1.739598199	37.49431923
chr4	15975028	1.735087122	37.49461148
chr4	15975036	1.861565343	37.49462536
chr4	15984786	2.259829695	37.51277563
chr4	15984871	2.25622475	37.51296771
chr4	15994850	1.857960398	37.53548258
chr4	15994857	1.815425219	37.53549558
chr4	15995773	7.612962236	37.53715851
chr4	15996486	7.498991227	37.54258656
chr4	15996530	8.223396151	37.54291651
chr4	15996535	2.951751902	37.54295763
chr4	15997138	3.903162064	37.54473753
chr4	16002063	2.502020661	37.56396061
chr4	16002142	2.476720979	37.56415827
chr4	16021401	2.507058728	37.61185744
chr4	16022415	1.552156176	37.61439959
chr4	16023409	1.590383112	37.61594244
chr4	16043847	1.646176916	37.64844669
chr4	16063747	3.255350896	37.68120561
chr4	16066040	1.488879323	37.68867013
chr4	16066071	1.481055654	37.68871628
chr4	16067166	1.562724985	37.69033804
chr4	16069088	1.610224274	37.6933416
chr4	16069108	1.578225803	37.6933738
chr4	16070427	1.536467028	37.69545548
chr4	16127235	1.563231269	37.7827391
chr4	16128260	1.551810818	37.78434141
chr4	16129186	1.533403366	37.78577839
chr4	16129603	1.55987244	37.78641782
chr4	16129788	1.607128951	37.78670639
chr4	16153471	1.668265621	37.82476803
chr4	16153518	1.309136412	37.82484644
chr4	16154262	1.32084959	37.82582043
chr4	16154297	1.284560478	37.82586666
chr4	16154334	1.317252172	37.82591419
chr4	16154396	1.349745362	37.82599586
chr4	16154453	1.372758141	37.8260728
chr4	16159362	1.27943782	37.83281167
chr4	16159365	1.254028777	37.83281551
chr4	16159395	1.31822722	37.83285313
chr4	16167496	1.446800148	37.84353209
chr4	16167513	1.442860203	37.84355668
chr4	16167538	1.482689804	37.84359275
chr4	16197037	1.452092673	37.88733062
chr4	16198651	1.30555259	37.8896743
chr4	16198670	1.465503259	37.8896991
chr4	16200431	1.425624787	37.89227985
chr4	16200450	1.404502002	37.89230694
chr4	16265908	1.368854193	37.98424283
chr4	16265909	1.355082863	37.9842442
chr4	16265963	1.089483642	37.98431738
chr4	16268162	1.157271102	37.98671315
chr4	16268170	1.1174415	37.98672241
chr4	16268300	1.311619773	37.98686768
chr4	16276938	2.253125839	37.99819745
chr4	16276992	2.273688019	37.99831912
chr4	16277688	2.290997803	37.9999016
chr4	16277749	3.757891202	38.00004135
chr4	16277760	3.775121958	38.00008269
chr4	16277781	5.041929514	38.00016197
chr4	16281030	1.654271816	38.0165432
chr4	16282890	1.823030273	38.01962014
chr4	16285994	1.881792097	38.02527883
chr4	16288573	1.537837999	38.03013197
chr4	16288575	1.412703731	38.03013505
chr4	16302215	1.42074165	38.04940433
chr4	16302246	1.267815349	38.04944837
chr4	16302462	1.304585182	38.04972222
chr4	16302597	1.32396996	38.04989834
chr4	16302620	1.374648136	38.04992879
chr4	16302621	1.42543054	38.04993016
chr4	16318759	1.344345824	38.07293376
chr4	16319258	1.387978879	38.07360459
chr4	16341939	1.565643299	38.10508534
chr4	16342566	1.578548197	38.106067
chr4	16376868	1.427910078	38.16021436
chr4	16376897	1.328846171	38.16025577
chr4	16377413	1.268752621	38.16094145
chr4	16377526	1.196991896	38.16108482
chr4	16377530	1.232708313	38.16108961
chr4	16410292	1.202639802	38.2014756
chr4	16410428	1.172430557	38.20163916
chr4	16411118	1.234213891	38.20244813
chr4	16411468	1.399332584	38.20288011
chr4	16411591	1.439890873	38.20305223
chr4	16447244	1.409035257	38.25438865
chr4	16449448	1.418087824	38.25749417
chr4	16449492	1.189847198	38.25755656
chr4	16496400	2.635440505	38.31336992
chr4	16496452	2.610219302	38.31350696
chr4	16509194	2.516911791	38.34676637
chr4	16509241	9.429022504	38.34688467
chr4	16509277	9.117759598	38.34722411
chr4	16509364	13.06289751	38.34801736
chr4	16509373	25.03495106	38.34813492
chr4	16510120	24.74566866	38.36683603
chr4	16510205	24.75616102	38.36893942
chr4	16510375	4.310713899	38.37314796
chr4	16510415	0.8560734598	38.37332039
chr4	16533074	0.8666474727	38.39271816
chr4	16533123	0.8408877701	38.39276063
chr4	16581656	0.781981799	38.43357143
chr4	16593707	0.7945936038	38.44299509
chr4	16598844	0.7635650672	38.44707692
chr4	16626779	0.7675713081	38.46840711
chr4	16626851	0.7816231962	38.46846238
chr4	16653156	0.7541765843	38.48902297
chr4	16653168	0.7609455805	38.48903202
chr4	16653237	0.8230586528	38.48908453
chr4	16677154	0.7206318081	38.50876962
chr4	16677200	0.6984629341	38.50880277
chr4	16677220	0.7956770828	38.50881674
chr4	16677237	5.367802326	38.50883027
chr4	16678112	0.7870795344	38.5135271
chr4	16680953	0.8140212876	38.51576319
chr4	16748392	0.8385454588	38.57065997
chr4	16787082	0.8085993835	38.60310329
chr4	16789899	0.7988797063	38.60538112
chr4	16800790	0.7664435775	38.61408172
chr4	16800868	0.7584056584	38.6141415
chr4	16802752	0.7264764894	38.61557034
chr4	16805437	0.716302764	38.61752093
chr4	16805623	0.688707329	38.61765416
chr4	16805636	0.7967849398	38.61766311
chr4	16805788	0.8476405294	38.61778422
chr4	16851545	0.8274288764	38.65656971
chr4	16851559	0.8189734897	38.65658129
chr4	16851642	0.7965773016	38.65664927
chr4	16882022	0.7662545574	38.68084929
chr4	16884435	0.7046740743	38.68269826
chr4	16884602	0.6538184846	38.68281594
chr4	16884621	3.516770229	38.68282836
chr4	16884665	3.830064659	38.6829831
chr4	16884668	3.869257865	38.68299459
chr4	16884715	8.8745226	38.68317645
chr4	16884731	8.820217675	38.68331844
chr4	16884767	12.01649554	38.68363597
chr4	16886021	6.8392983	38.69870465
chr4	16886066	4.588374696	38.69901242
chr4	16891665	3.872508927	38.72470273
chr4	16891669	2.719752976	38.72471822
chr4	16892210	2.680664565	38.72618961
chr4	16893216	2.123592648	38.72888636
chr4	16894611	2.09666925	38.73184877
chr4	16895676	1.366985435	38.73408172
chr4	16896908	5.198852015	38.73576585
chr4	16896939	4.882338514	38.73592701
chr4	16897954	0.6776443883	38.74088258
chr4	16901812	0.7218398701	38.74349694
chr4	16904082	0.5148830651	38.74513551
chr4	16911187	0.4180254242	38.74879376
chr4	16911261	0.4039361935	38.74882469
chr4	16911270	0.3743139989	38.74882833
chr4	16911489	0.51773819	38.7489103
chr4	16911514	0.5102321552	38.74892324
chr4	16911515	0.5311025648	38.74892375
chr4	16911828	0.4990855909	38.74908999
chr4	16912089	0.5221838784	38.74922025
chr4	16912091	0.5081356349	38.74922129
chr4	16912129	0.7951044724	38.7492406
chr4	16912210	0.7796274441	38.74930501
chr4	16912228	0.7808510524	38.74931904
chr4	16912491	0.8106526988	38.7495244
chr4	16938415	0.859802085	38.77053977
chr4	16938508	0.9088924784	38.77061973
chr4	16938676	0.7507672665	38.77077242
chr4	16939435	0.7067296156	38.77134225
chr4	16939477	0.6755701385	38.77137194
chr4	16986836	0.6363212819	38.80336626
chr4	16986844	1.013557277	38.80337135
chr4	16986934	1.341884132	38.80346257
chr4	16992503	1.297688651	38.81093553
chr4	16997450	1.330900403	38.81735519
chr4	16997469	0.582028399	38.81738048
chr4	16997596	0.6173117209	38.8174544
chr4	16999298	0.6347376262	38.81850506
chr4	16999316	0.7016665891	38.81851649
chr4	16999333	0.7177075886	38.81852841
chr4	16999636	0.7351948486	38.81874588
chr4	16999873	0.7440663237	38.81892012
chr4	17019965	0.5738589708	38.8338699
chr4	17019979	0.499755221	38.83387794
chr4	17020029	0.4500228286	38.83390292
chr4	17020054	0.4814429221	38.83391417
chr4	17020156	0.4193481503	38.83396328
chr4	17020189	0.4420668284	38.83397712
chr4	17021505	0.5029583688	38.83455888
chr4	17026082	0.6119294714	38.83686092
chr4	17026122	0.6749448577	38.8368854
chr4	17026839	0.6794674892	38.83736933
chr4	17029289	0.7336830079	38.83903403
chr4	17031813	0.7958133142	38.84088584
chr4	17106456	0.7823707837	38.90028774
chr4	17121274	0.8212514722	38.91188091
chr4	17121278	0.8525735718	38.91188419
chr4	17187707	0.8094537752	38.9685198
chr4	17224362	1.135215326	38.99819033
chr4	17224466	1.297048912	38.99830839
chr4	17224793	1.300250004	38.99873253
chr4	17225214	1.32558506	38.99927993
chr4	17225836	1.344924101	39.00010445
chr4	17228716	1.337606826	39.00397783
chr4	17228839	1.320119566	39.00414235
chr4	17229205	1.518208547	39.00462552
chr4	17229231	1.534460302	39.00466499
chr4	17229308	1.888508336	39.00478314
chr4	17229446	2.098887322	39.00504376
chr4	17237527	2.0782247	39.02200487
chr4	17237627	2.091368343	39.02221269
chr4	17237660	2.084151987	39.0222817
chr4	17237805	2.096022923	39.02258391
chr4	17248835	1.932245191	39.04570304
chr4	17249133	1.952034528	39.04627885
chr4	17249201	1.804326983	39.04641159
chr4	17249233	1.641106934	39.04646933
chr4	17249243	1.367925788	39.04648574
chr4	17249250	0.9659468052	39.04649531
chr4	17249439	0.7650887586	39.04667788
chr4	17273135	0.7220539369	39.06480742
chr4	17273152	0.7292288177	39.06481969
chr4	17273580	0.7253594276	39.0651318
chr4	17273582	0.740665835	39.06513325
chr4	17273585	0.7676483411	39.06513548
chr4	17273648	0.7864570633	39.06518384
chr4	17273694	0.776155664	39.06522002
chr4	17279570	0.8133326796	39.06978071
chr4	17281682	0.8046075635	39.07149846
chr4	17303553	0.7966734148	39.08909604
chr4	17383419	0.9164073194	39.15272316
chr4	17413239	0.8883860608	39.18005042
chr4	17414356	0.866735109	39.18104275
chr4	17414785	0.7389492121	39.18141458
chr4	17433092	0.7053578438	39.19494252
chr4	17451673	0.6590642177	39.20804878
chr4	17451733	0.6414360573	39.20808832
chr4	17451767	0.6568023083	39.20811013
chr4	17615330	0.6395192453	39.31553868
chr4	17615342	0.6292677428	39.31554636
chr4	17615522	0.6842633926	39.31565963
chr4	17616197	0.6879170708	39.3161215
chr4	17617468	0.6637281253	39.31699585
chr4	17617481	0.671390291	39.31700448
chr4	17643086	0.6792840603	39.33419542
chr4	17721800	0.6700164163	39.38766459
chr4	17721846	0.6561356305	39.38769541
chr4	17734050	0.6223197183	39.39570289
chr4	17735303	0.6143996349	39.39648266
chr4	17829527	0.5877937436	39.45437385
chr4	17829554	0.5682442983	39.45438972
chr4	17831786	0.5339625213	39.45565804
chr4	17861943	0.4995650694	39.47176075
chr4	17908763	0.5166047795	39.49515038
chr4	17911409	0.5030586202	39.49651732
chr4	17911523	0.5328369413	39.49657467
chr4	17911634	0.5383786744	39.49663381
chr4	17912947	0.4571636032	39.4973407
chr4	17913014	0.3480762665	39.49737133
chr4	17913018	0.3435871832	39.49737273
chr4	17913023	0.3164692931	39.49737444
chr4	17913078	0.3119466616	39.49739185
chr4	17913157	0.2597672159	39.49741649
chr4	17913178	0.2535005238	39.49742195
chr4	17913932	0.3853143188	39.49761309
chr4	17913943	0.3910112362	39.49761733
chr4	17914400	0.3785105309	39.49779602
chr4	17914423	0.388708381	39.49780473
chr4	17914456	0.5649154033	39.49781755
chr4	17914457	0.604311062	39.49781812
chr4	17916735	0.5946382492	39.49919474
chr4	17916750	0.6071167517	39.49920366
chr4	18002645	0.5619358599	39.55135195
chr4	18002660	0.5167626063	39.55136038
chr4	18002667	0.5188758267	39.551364
chr4	18002683	0.5286915362	39.5513723
chr4	18002747	0.5554699019	39.55140614
chr4	18002754	0.588282297	39.55141002
chr4	18002768	0.6014789678	39.55141826
chr4	18002818	0.6150648442	39.55144833
chr4	18080951	0.6517962632	39.5995052
chr4	18080981	0.6628286767	39.59952475
chr4	18083367	0.792604042	39.60110626
chr4	18083413	0.8112963386	39.60114272
chr4	18083414	0.8291861102	39.60114353
chr4	18083460	0.9480154571	39.60118167
chr4	18083516	1.004119287	39.60123476
chr4	18083556	1.015094609	39.60127493
chr4	18121109	1.149885181	39.63939477
chr4	18121268	1.130765513	39.63957761
chr4	18121433	1.141789555	39.63976418
chr4	18124814	1.108235021	39.64362457
chr4	18124907	1.28656722	39.64372764
chr4	18129489	1.199488804	39.64962269
chr4	18129540	1.162218412	39.64968386
chr4	18129574	1.198728776	39.64972338
chr4	18129622	1.281421224	39.64978092
chr4	18129627	1.372070139	39.64978732
chr4	18129687	1.417162841	39.64986965
chr4	18140561	1.399662983	39.66527988
chr4	18140588	1.78430063	39.66531767
chr4	18150610	1.383642185	39.68319993
chr4	18150690	1.429906771	39.68331062
chr4	18150825	1.424814369	39.68350366
chr4	18150845	1.282130027	39.68353215
chr4	18236510	1.298126405	39.79336582
chr4	18236992	1.296646262	39.79399152
chr4	18237325	1.250381675	39.7944233
chr4	18237402	1.275368942	39.79451958
chr4	18237953	1.250888739	39.79522231
chr4	18237959	1.268086576	39.79522982
chr4	18245950	1.26414352	39.8053631
chr4	18297840	1.293029179	39.8709595
chr4	18299158	1.272191582	39.87266372
chr4	18299162	1.251382547	39.8726688
chr4	18299191	2.03781759	39.87270509
chr4	18306455	2.062427214	39.8875078
chr4	18306491	1.911758682	39.88758205
chr4	18306528	1.901535732	39.88765278
chr4	18307435	1.918688253	39.88937748
chr4	18307460	0.5483907606	39.88942544
chr4	18345617	0.6226824772	39.91035039
chr4	18346239	0.633454797	39.9107377
chr4	18346379	0.7113885374	39.91082638
chr4	18346380	0.740253306	39.91082709
chr4	18346464	0.7510306659	39.91088928
chr4	18346491	0.8332892638	39.91090955
chr4	18395217	0.7510306658	39.95151241
chr4	18395329	0.7957278706	39.95159652
chr4	18395357	0.7933198063	39.9516188
chr4	18395358	0.8057105085	39.95161959
chr4	18397038	0.7277631244	39.95297319
chr4	18397809	0.6497079863	39.95353429
chr4	18413274	0.6456188147	39.96358203
chr4	18445420	0.623383245	39.98433609
chr4	18445468	0.5832921221	39.98436601
chr4	18448751	0.5723168008	39.98628096
chr4	18448859	0.663105606	39.98634277
chr4	18448863	0.7282539465	39.98634542
chr4	18469786	1.247005314	40.00158268
chr4	18469976	1.263149497	40.00181961
chr4	18485002	1.218452293	40.0207997
chr4	18485014	1.20742825	40.02081432
chr4	18485239	0.6436032344	40.02108599
chr4	18487075	0.6343330958	40.02226764
chr4	18497232	0.6644927939	40.02871057
chr4	18533428	0.654371923	40.05276255
chr4	18534459	0.6445875183	40.0534372
chr4	18534502	0.6549047006	40.05346492
chr4	18537089	0.5849796266	40.05515916
chr4	18541111	0.6228805099	40.05751195
chr4	18541248	0.7047056817	40.05759728
chr4	18541251	0.7309507068	40.0575994
chr4	18594301	0.7940399384	40.09637633
chr4	18594318	0.7671212931	40.09638983
chr4	18594516	0.7831065067	40.09654172
chr4	18669146	0.9013313683	40.15498496
chr4	18669210	1.780961784	40.15504264
chr4	18669257	1.769883382	40.15512635
chr4	18674006	0.8026865609	40.16353153
chr4	18674027	0.8444231913	40.16354838
chr4	18674657	1.262086887	40.16408037
chr4	18712037	1.902875447	40.21125718
chr4	18713210	1.904993327	40.21348925
chr4	18718247	1.888849144	40.2230847
chr4	18718292	1.235554047	40.2231697
chr4	18718316	1.224781727	40.22319935
chr4	18718367	1.214004367	40.22326182
chr4	18718451	1.25233256	40.22336379
chr4	18718837	1.239941857	40.22384719
chr4	18722109	1.239737622	40.22790428
chr4	18722187	1.345964519	40.22800098
chr4	18722245	1.454799382	40.22807905
chr4	18775953	1.473380258	40.30621341
chr4	18819434	1.479786717	40.37027746
chr4	18823025	1.441458524	40.37559137
chr4	18823121	1.36332915	40.37572975
chr4	18823151	2.570234432	40.37577065
chr4	18825125	2.562936394	40.3808443
chr4	18826469	2.513764983	40.38428888
chr4	18826472	1.3068597	40.38429642
chr4	18826492	1.322275357	40.38432256
chr4	18829057	1.382353245	40.3877142
chr4	18829063	1.371626502	40.38772249
chr4	18829118	1.352847826	40.38779793
chr4	18836940	1.328248096	40.39837991
chr4	18836957	1.37522739	40.39840249
chr4	18836984	1.444089626	40.39843962
chr4	18836994	1.441859849	40.39845406
chr4	18845184	1.419091284	40.41026289
chr4	18845186	1.40311531	40.41026573
chr4	18845198	1.356846101	40.41028257
chr4	18845256	1.31708382	40.41036126
chr4	18846642	1.216514637	40.41218674
chr4	18846661	1.141714452	40.41220986
chr4	18858706	1.130626151	40.42596181
chr4	18858723	1.08335045	40.42598103
chr4	18859468	1.101315518	40.42678812
chr4	18861220	1.103586016	40.42871763
chr4	18922001	0.9244468207	40.49579469
chr4	18922013	0.9878037926	40.49580578
chr4	18922140	0.9925434654	40.49593123
chr4	18922184	0.9053992881	40.49597491
chr4	18922274	3.909612571	40.49605639
chr4	18922295	3.937469	40.49613849
chr4	18922325	3.963866427	40.49625662
chr4	18922418	4.240491917	40.49662526
chr4	18922522	4.427978358	40.49706627
chr4	18922993	4.385381261	40.49915185
chr4	18923162	4.543719054	40.49989298
chr4	18923619	4.567711863	40.50196946
chr4	18923631	4.741576436	40.50202427
chr4	18923645	1.858988962	40.50209065
chr4	18923657	1.815755796	40.50211296
chr4	18976346	1.787791379	40.59778332
chr4	18976359	1.839813269	40.59780656
chr4	18978786	1.885917143	40.60227178
chr4	18983873	1.872954901	40.61186544
chr4	18983963	1.917390959	40.61203401
chr4	18983974	2.023947717	40.6120551
chr4	18983985	1.984609692	40.61207736
chr4	18983992	1.91061185	40.61209126
chr4	18983999	1.849613067	40.61210463
chr4	18984059	1.82896277	40.61221561
chr4	19009994	1.737110802	40.65964976
chr4	19010082	1.598674681	40.65980262
chr4	19015716	2.279120681	40.66880956
chr4	19015904	2.292955552	40.66923803
chr4	19018599	2.269833001	40.67541755
chr4	19020662	2.737522508	40.68010021
chr4	19020674	2.812456278	40.68013306
chr4	19020688	2.801006231	40.68017244
chr4	19021286	3.036714626	40.68184744
chr4	19021351	3.171559123	40.68204482
chr4	19021553	3.262273691	40.68268548
chr4	19021589	3.90007478	40.68280292
chr4	19021590	4.052553525	40.68280682
chr4	19021597	4.131834518	40.68283519
chr4	19022303	4.173830436	40.68575226
chr4	19022312	4.265819155	40.68578983
chr4	19026736	4.46575219	40.70466181
chr4	19026741	4.614715852	40.70468414
chr4	19027880	3.97759418	40.7099403
chr4	19027935	4.151001312	40.71015907
chr4	19027959	3.033699944	40.7102587
chr4	19046286	3.021666257	40.76585731
chr4	19049178	3.140278131	40.77459597
chr4	19049511	3.150230907	40.77564169
chr4	19051858	3.138075806	40.78303528
chr4	19051962	3.14629566	40.78336164
chr4	19065723	3.316952332	40.82665781
chr4	19065737	3.187876435	40.82670425
chr4	19065743	3.171732689	40.82672338
chr4	19065884	3.090297131	40.82717059
chr4	19067246	3.062602122	40.83137958
chr4	19067511	3.621175625	40.83219116
chr4	19074134	3.460237257	40.85617421
chr4	19074163	1.387158413	40.85627456
chr4	19074164	1.008237238	40.85627595
chr4	19074843	1.113162171	40.85696054
chr4	19074851	1.271079508	40.85696944
chr4	19074856	1.479321224	40.8569758
chr4	19074899	1.540268215	40.85703941
chr4	19082336	1.524603309	40.86849438
chr4	19082575	1.491030068	40.86885876
chr4	19082970	1.344653851	40.86944772
chr4	19083077	1.383029456	40.8695916
chr4	19086496	1.371865021	40.87432018
chr4	19086755	1.380248218	40.87467549
chr4	19112877	1.295247318	40.91073033
chr4	19113043	1.190322385	40.91094535
chr4	19113058	1.087269666	40.9109632
chr4	19113059	1.133762329	40.91096429
chr4	19113145	2.049764112	40.91106179
chr4	19113343	2.062615386	40.91146764
chr4	19113351	1.921051667	40.91148415
chr4	19114274	1.821123159	40.91325728
chr4	19115121	1.723263585	40.91479977
chr4	19116087	1.736225197	40.91646444
chr4	19117741	0.8572033323	40.91933616
chr4	19117744	0.8424121596	40.91933873
chr4	19117754	0.9999475122	40.91934715
chr4	19117774	1.012980224	40.91936715
chr4	19117795	0.9846439859	40.91938842
chr4	19117797	1.033840428	40.91939039
chr4	19163019	1.143887445	40.96614272
chr4	19163044	1.159169678	40.96617132
chr4	19187810	1.105339618	40.99487932
chr4	19187851	1.05974752	40.99492464
chr4	19199269	0.7615655732	41.00702483
chr4	19199441	0.7150690425	41.00715582
chr4	19199491	0.7611484698	41.00719158
chr4	19199885	0.7290921289	41.00749147
chr4	19199889	0.7453986726	41.00749439
chr4	19199890	0.779552333	41.00749513
chr4	19199921	0.797332591	41.0075193
chr4	19204425	1.039775395	41.01111048
chr4	19204458	1.086701741	41.0111448
chr4	19206334	1.181381259	41.01318345
chr4	19206367	1.198129194	41.01322243
chr4	19206371	1.214874469	41.01322723
chr4	19207330	1.198983308	41.01439229
chr4	19222055	1.218702256	41.03204732
chr4	19224288	1.231644156	41.03476868
chr4	19224334	1.291471493	41.03482534
chr4	19224346	1.309565347	41.03484084
chr4	19224468	1.349477047	41.0350006
chr4	19425229	1.336625773	41.30592296
chr4	19425318	1.040199526	41.30604192
chr4	19425321	1.008843235	41.30604504
chr4	19425347	1.01492503	41.30607127
chr4	19444663	0.9985767832	41.32567557
chr4	19444683	1.027768825	41.32569554
chr4	19445688	0.9019406166	41.32672845
chr4	19445730	0.606322407	41.32676633
chr4	19445852	0.7318973035	41.3268403
chr4	19445865	0.6374399446	41.32684981
chr4	19452106	0.6943832294	41.33082808
chr4	19452226	0.668063781	41.3309114
chr4	19531650	0.6303692728	41.3839717
chr4	19532647	0.4804962521	41.38460018
chr4	19533975	1.101882091	41.38523828
chr4	19533990	1.304064984	41.3852548
chr4	19534074	1.492289486	41.38536435
chr4	19539341	1.532592882	41.39322423
chr4	19539578	1.756481721	41.39358746
chr4	19558670	1.841833774	41.42712221
chr4	19558772	1.894193229	41.42731008
chr4	19558779	1.784994448	41.42732333
chr4	19558789	1.655307253	41.42734118
chr4	19558805	1.754204744	41.42736767
chr4	19558868	1.698524547	41.42747818
chr4	19558889	1.745246303	41.42751385
chr4	19559041	1.87547401	41.42777913
chr4	19559074	1.907317945	41.42784102
chr4	19559213	1.974676075	41.42810614
chr4	19564870	1.966292878	41.43927688
chr4	19564899	1.930757584	41.4393339
chr4	19578637	1.968461666	41.46585865
chr4	19605588	2.079574507	41.51891066
chr4	19605630	1.959426942	41.518998
chr4	19605632	2.009964484	41.51900192
chr4	19605718	2.070159307	41.51917478
chr4	19605721	2.25096747	41.51918099
chr4	19638816	2.251371719	41.59367676
chr4	19639332	2.190020992	41.59483847
chr4	19639437	2.109745154	41.59506842
chr4	19639467	2.06961929	41.59513171
chr4	19672169	2.344721834	41.6628124
chr4	19672185	2.3308192	41.66284992
chr4	19672199	2.189372439	41.66288255
chr4	19672304	2.585722629	41.66311243
chr4	19684288	1.921288703	41.69409973
chr4	19684290	1.870360742	41.69410357
chr4	19684333	1.838438948	41.694184
chr4	19684336	1.50901243	41.69418952
chr4	19684942	2.300759422	41.69510398
chr4	19684945	2.274210225	41.69511088
