Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr10	49264223	0.04827766598	42.1367516
chr10	49391340	0.05281375164	42.14288851
chr10	49405712	0.04988478887	42.14364755
chr10	49405740	0.0528873076	42.14364895
chr10	49405814	0.05099727551	42.14365286
chr10	49923131	0.05615527984	42.17003462
chr10	50052088	0.05201992167	42.17727623
chr10	50304111	0.04748383601	42.19038645
chr10	50471607	0.05035741639	42.1983398
chr10	50704691	0.04749108983	42.21007731
chr10	50704758	0.05983805124	42.21008049
chr10	50708764	0.05859656393	42.21032021
chr10	50725846	0.0534385596	42.21132115
chr10	50783797	0.382941113	42.21441797
chr10	50784718	0.3799385941	42.21477066
chr10	50784761	0.3824111095	42.214787
chr10	51005496	0.073210255	42.29919851
chr10	51014846	0.07511422341	42.29988303
chr10	51014853	0.09752002413	42.29988355
chr10	51156338	0.09627850423	42.31368117
chr10	51363030	0.0862407524	42.33358117
chr10	51451405	0.083702305	42.3412027
chr10	51454472	0.08412999478	42.34145941
chr10	51460632	0.0810854313	42.34197765
chr10	51461644	0.0906217822	42.34205971
chr10	51590293	0.09719466809	42.35371811
chr10	51671610	0.09670027343	42.36162169
chr10	51684733	0.0983908056	42.36289069
chr10	51794325	0.1050540354	42.37367354
chr10	52537163	0.106140962	42.45171166
chr10	52922606	0.09709352807	42.49262296
chr10	53064678	0.1001388253	42.50641723
chr10	53154062	0.103293621	42.51536804
chr10	53229143	0.1091387398	42.52312342
chr10	53556031	0.1769429859	42.55879957
chr10	53596353	0.1743319239	42.56593426
chr10	53596714	0.1776834764	42.5659972
chr10	53738182	0.1722272871	42.59113372
chr10	53937496	0.1501912969	42.62546103
chr10	54133907	0.2420566263	42.65496026
chr10	54134072	0.2407292434	42.6550002
chr10	54327079	0.2409580887	42.70146262
chr10	54422981	0.2381665967	42.72457099
chr10	54424285	0.1297023151	42.72488156
chr10	54445683	0.1297428389	42.72765693
chr10	54466479	0.1168551416	42.73035506
chr10	54466516	0.1156556017	42.73035938
chr10	54466616	0.1267399024	42.73037095
chr10	54466629	0.1378245885	42.7303726
chr10	54832084	0.134473036	42.78074128
chr10	54832137	0.1369137336	42.78074841
chr10	54840154	0.1529514843	42.78184604
chr10	54928800	0.1443812882	42.79540458
chr10	54946699	0.122379521	42.79798886
chr10	54961127	0.1868037378	42.79975455
chr10	54961143	0.1865038956	42.79975754
chr10	54990888	0.2681665725	42.8053051
chr10	55087603	0.1983517302	42.83124083
chr10	55146416	0.2942178922	42.84290649
chr10	55147027	0.295689324	42.84308626
chr10	55147134	0.3318111266	42.8431179
chr10	55147141	0.3357709015	42.84312022
chr10	55147165	0.3353726962	42.84312828
chr10	55321983	0.3269202286	42.90175746
chr10	55376381	0.158264748	42.91954127
chr10	55393797	0.2587282349	42.92229761
chr10	55395890	0.2592006883	42.92283913
chr10	55396494	0.1693348116	42.92299568
chr10	55396532	0.1604505757	42.92300212
chr10	55423931	0.1612443454	42.9273983
chr10	55424710	0.0359224599	42.92752391
chr10	55695656	0.05847247049	42.93725696
chr10	55778885	0.05974584764	42.94212357
chr10	55879213	0.05063610036	42.94811775
chr10	55879266	0.03523985907	42.94812043
chr10	55974053	0.03562967663	42.95146071
chr10	55978903	0.06201500938	42.95163352
chr10	56105269	0.07635572172	42.9594701
chr10	56393986	0.06007049899	42.9815153
chr10	56552092	0.06164907281	42.9910128
chr10	56552095	0.06374594897	42.99101299
chr10	56735927	0.06470581063	43.00273154
chr10	56948206	0.06068946715	43.01646722
chr10	57114882	0.06144557612	43.0265827
chr10	57367052	0.0605883292	43.04207743
chr10	57466796	0.063035649	43.04812075
chr10	57554244	0.06365934284	43.05363309
chr10	57599434	0.06316652933	43.05650986
chr10	57599469	0.06217729974	43.05651207
chr10	57753560	0.05996825081	43.06609303
chr10	57753576	0.05652217277	43.06609399
chr10	57755364	0.05419146726	43.06619505
chr10	57755500	0.05206792798	43.06620242
chr10	57960890	0.0505964962	43.07689665
chr10	57961211	0.04711354287	43.0769129
chr10	58012272	0.1119147362	43.07931856
chr10	58061083	0.1297010612	43.08478123
chr10	58076166	0.06489986785	43.08673751
chr10	58112821	0.064532058	43.08911642
chr10	58146813	0.05741825012	43.09130999
chr10	58147057	0.06151137381	43.091324
chr10	58333924	0.06123135722	43.10281845
chr10	58333950	0.05954461971	43.10282004
chr10	58397229	0.05918554286	43.10658796
chr10	58526655	0.03502877382	43.11424811
chr10	58827743	0.03403475597	43.12479485
chr10	59030402	0.03473464675	43.1316923
chr10	59158609	0.03991407342	43.13614553
chr10	59456941	0.1152640788	43.14805317
chr10	59511890	0.02819420328	43.15438682
chr10	59512146	0.03927067543	43.15439404
chr10	59630135	0.04221369901	43.15902754
chr10	59885948	0.03113722686	43.16982636
chr10	60899248	0.08239365635	43.20137771
chr10	60900285	0.09908963431	43.20146315
chr10	61036990	0.1021071018	43.2150092
chr10	61037301	0.1207690183	43.21504096
chr10	61046042	0.1553151562	43.2160966
chr10	61048354	0.1259050294	43.21645569
chr10	61048380	0.1250154599	43.21645896
chr10	61048719	0.0973150535	43.21650134
chr10	61049467	0.09545145237	43.21657413
chr10	61049473	0.09449159067	43.2165747
chr10	61127264	0.1044933479	43.2239253
chr10	61128651	0.10252008	43.22407023
chr10	61135088	0.1010419775	43.22473015
chr10	61135338	0.08092522116	43.22475541
chr10	61135784	0.09199722585	43.22479151
chr10	61164433	0.1098821234	43.22742714
chr10	61232434	0.08766868378	43.23489923
chr10	61259165	0.1027776166	43.2372427
chr10	61334209	0.1014786229	43.24495554
chr10	61381768	0.05537507519	43.24978177
chr10	61381784	0.07904482585	43.24978265
chr10	61395936	0.09114310925	43.25090129
chr10	61426757	0.2283653757	43.25371042
chr10	61456930	0.09114310925	43.26060088
chr10	61457187	0.07826081678	43.26062431
chr10	61534027	0.04827763583	43.26663787
chr10	61534108	0.06749260118	43.26664178
chr10	61534137	0.09732112161	43.26664374
chr10	61534369	0.1271745905	43.26666632
chr10	61541232	0.1171728332	43.26753912
chr10	61589215	0.1196152287	43.27316142
chr10	61589304	0.1274144128	43.27317207
chr10	61589465	0.1298571685	43.27319258
chr10	61731632	0.1002269269	43.29165398
chr10	61799200	0.1052796795	43.29842612
chr10	61811751	0.06000274188	43.29974748
chr10	62120181	0.05940246355	43.31825413
chr10	62290137	0.06473949821	43.32834993
chr10	62487296	0.07123973047	43.34111391
chr10	62489952	0.09345483873	43.34130312
chr10	62496487	0.06496569246	43.34191385
chr10	62618636	0.08167249121	43.34984934
chr10	62618711	0.07654162048	43.34985547
chr10	62676330	0.05432651223	43.35426572
chr10	62695325	0.04712760648	43.35529765
chr10	62808916	0.02536805506	43.36065092
chr10	62932656	0.05430111338	43.36378997
chr10	63065925	0.04896407872	43.37102662
chr10	63075759	0.08326972872	43.37150813
chr10	63124259	0.07676949645	43.37554671
chr10	63133998	0.09856171765	43.37629437
chr10	63171165	0.05516394975	43.37995762
chr10	63171256	0.05480643133	43.37996264
chr10	63284439	0.07215978932	43.38616579
chr10	63343996	0.07530925993	43.39046341
chr10	63382832	0.07831775761	43.39338812
chr10	63382834	0.03623830689	43.39338828
chr10	63382868	0.03573556965	43.39338951
chr10	63397590	0.02002793268	43.39391561
chr10	63491482	0.07745010322	43.39579607
chr10	63491483	0.08070895357	43.39579615
chr10	63627458	0.06970634077	43.40677055
chr10	63814473	0.06362175655	43.41980668
chr10	64159521	0.04491922756	43.44175924
chr10	64178936	0.04818833875	43.44263135
chr10	64564572	0.04432994156	43.46121451
chr10	64577886	0.03670771733	43.46180472
chr10	64624528	0.02741579233	43.46351684
chr10	64658632	0.02426632172	43.46445183
chr10	64662974	0.03727930968	43.46455719
chr10	64693657	0.0333959751	43.46570103
chr10	64757145	0.03012464028	43.46782128
chr10	64759070	0.0271161436	43.46787927
chr10	64761932	0.04300347834	43.46795687
chr10	64761994	0.03974462638	43.46795954
chr10	64762031	0.04013065043	43.46796101
chr10	64979265	0.05831641442	43.47667875
chr10	64981149	0.04530342646	43.47678862
chr10	64985999	0.07663454598	43.47700834
chr10	65068476	0.06312781466	43.48332893
chr10	65118149	0.03179669514	43.48646468
chr10	65206938	0.09933720233	43.48928787
chr10	65255236	0.01361093115	43.49408566
chr10	65331984	0.02938071446	43.49513027
chr10	65336094	0.05088988325	43.49525103
chr10	65337150	0.05444660126	43.49530477
chr10	65528589	0.03293743247	43.50572797
chr10	65546500	0.01363627337	43.50631791
chr10	65552658	0.0257043711	43.50640188
chr10	65553463	0.06218436718	43.50642258
chr10	65555334	0.07039091297	43.50653892
chr10	65555351	0.07437169107	43.50654012
chr10	65736364	0.1003497402	43.52000236
chr10	65757320	0.1055485858	43.52210529
chr10	65873019	0.1079240715	43.53431716
chr10	65873072	0.1190229313	43.53432288
chr10	65895745	0.06362212636	43.53702148
chr10	66028784	0.0723853571	43.54548571
chr10	66155476	0.08435936232	43.55465635
chr10	66246120	0.07326050253	43.56230302
chr10	66350832	0.1007848661	43.56997428
chr10	66501158	0.09840426263	43.58512486
chr10	66501218	0.09156596028	43.58513077
chr10	66501259	0.03974764274	43.58513452
chr10	66553729	0.03454879711	43.58722008
chr10	66564384	0.01405521586	43.5875882
chr10	66564429	0.01999902999	43.58758883
chr10	66566635	0.02638146591	43.58763295
chr10	66595451	0.0218307041	43.58839316
chr10	66670350	0.1046090528	43.59002825
chr10	66720368	0.0218307041	43.59526059
chr10	66757071	0.03398356692	43.59606184
chr10	67097765	0.0218307041	43.60763984
chr10	67215354	0.01544826819	43.61020689
chr10	67261020	0.009504454034	43.61091235
chr10	67412269	0.04365590475	43.61234989
chr10	67412564	0.06057479379	43.61236277
chr10	67615992	0.05819930809	43.62468538
chr10	67657285	0.07201138688	43.6270886
chr10	67696827	0.07484715031	43.62993608
chr10	67761615	0.796200058	43.63478527
chr10	67767262	0.08885455209	43.63928142
chr10	67767656	0.1352633515	43.63931642
chr10	67767905	0.1536369784	43.6393501
chr10	67781860	0.1820360033	43.64149411
chr10	67781869	0.1838181737	43.64149575
chr10	67856872	0.1374093743	43.65528266
chr10	67871175	0.2283234194	43.65724803
chr10	67871257	0.2301502477	43.65726675
chr10	67871308	0.2707305421	43.65727849
chr10	67916717	0.179816497	43.66957209
chr10	67916757	0.2344155164	43.66957928
chr10	67927375	0.208556233	43.67206831
chr10	67927654	0.2589998354	43.67212649
chr10	67972458	0.2669318632	43.68373072
chr10	67973338	0.2263515687	43.68396562
chr10	67992590	0.1717525492	43.68832334
chr10	67993042	0.1084319484	43.68840098
chr10	67998459	0.09047343348	43.68898835
chr10	67998679	0.09942638203	43.68900826
chr10	68003695	0.1002693744	43.68950698
chr10	68003860	0.1503347607	43.68952352
chr10	68004021	0.2005178679	43.68954773
chr10	68016900	0.2068463339	43.6921302
chr10	68086527	0.1679958796	43.70653229
chr10	68086560	0.1179304934	43.70653783
chr10	68086684	0.2105574133	43.70655245
chr10	68086716	0.2218959318	43.70655919
chr10	68087337	0.267327267	43.70669699
chr10	68087345	0.27868535	43.70669913
chr10	68133021	0.2825107719	43.71942836
chr10	68178855	0.2982498149	43.73237696
chr10	68178862	0.2452192784	43.73237905
chr10	68274331	0.2453918738	43.75578989
chr10	68274550	0.2728202657	43.75584363
chr10	68308562	0.2762365168	43.76512279
chr10	68315179	0.2808060288	43.76695065
chr10	68451879	2.792962104	43.80533683
chr10	68461088	0.09533536058	43.83105722
chr10	68461093	0.1322967524	43.83105769
chr10	68461142	0.110339722	43.83106418
chr10	68463408	0.1468041247	43.83131421
chr10	68494444	0.1429172491	43.83587042
chr10	68752758	0.1531641084	43.87278795
chr10	68767239	0.1587230976	43.87500592
chr10	69053174	0.1377441736	43.9203904
chr10	69139953	0.1316242444	43.93234371
chr10	69140742	0.1359545975	43.93244756
chr10	69140754	0.1411688356	43.93244919
chr10	69156766	0.1504480709	43.93470958
chr10	69156824	0.1516651493	43.93471831
chr10	69156895	0.1488293858	43.93472908
chr10	69175023	0.1452542842	43.93742706
chr10	69221273	0.1406847721	43.94414507
chr10	69471628	0.1160636831	43.9793662
chr10	69512052	0.1033734823	43.98405796
chr10	69517992	1.715383042	43.984672
chr10	69520536	0.08444814139	43.98903594
chr10	69520663	0.08169477705	43.98904666
chr10	69536963	0.09131615915	43.99037829
chr10	69536989	0.1144263231	43.99038066
chr10	69537213	0.1039831698	43.99040629
chr10	69537268	0.1491056264	43.99041201
chr10	69590860	0.1613180649	43.99840288
chr10	69717153	0.1807804457	44.01877622
chr10	69844158	0.3113441668	44.04173624
chr10	69844779	0.3320658897	44.04192959
chr10	69906705	0.3265448974	44.0624931
chr10	69929892	0.3077920931	44.0700647
chr10	69929960	3.042244511	44.07008563
chr10	69934797	3.041007202	44.08480096
chr10	69934812	3.013348514	44.08484658
chr10	69935705	3.016938116	44.0875375
chr10	69935789	3.054993332	44.08779092
chr10	69935943	0.2417688615	44.08826139
chr10	69935976	0.2662491931	44.08826937
chr10	69936049	0.2612652509	44.0882888
chr10	70027551	0.2935362967	44.1121951
chr10	70044589	0.2347593583	44.11719637
chr10	70105108	0.1367767292	44.13140377
chr10	70105399	0.09759129124	44.13144357
chr10	70105413	0.4432301129	44.13144494
chr10	70105502	0.4407121682	44.13148439
chr10	70105564	0.416336613	44.13151171
chr10	70129371	0.07069779128	44.14142344
chr10	70129397	0.08247180896	44.14142527
chr10	70136376	0.08219030159	44.14200084
chr10	70137703	0.0803634734	44.14210991
chr10	70138737	0.08850253834	44.14219301
chr10	70155852	0.05623149259	44.14370773
chr10	70155882	0.09659775051	44.14370941
chr10	70226544	0.1280074915	44.15053521
chr10	70226692	0.3029961837	44.15055415
chr10	70250307	0.2977820425	44.15770941
chr10	70250353	0.1227933502	44.1577231
chr10	70250366	0.1680419968	44.1577247
chr10	70250387	0.1873103699	44.15772823
chr10	70250391	0.1922684554	44.15772898
chr10	70258453	0.1481439545	44.15927905
chr10	70383817	0.1795549385	44.17785096
chr10	70465268	0.167416811	44.19247589
chr10	70522762	0.1991961844	44.20210136
chr10	70522863	0.2658576042	44.20212147
chr10	70529224	0.2698871743	44.2038126
chr10	70529281	0.3001710139	44.20382798
chr10	70529553	0.3448992941	44.20390963
chr10	70621028	0.2913489833	44.23545929
chr10	70621942	0.270405997	44.23572558
chr10	70621975	0.2623908987	44.2357345
chr10	70622121	0.2221362627	44.23577281
chr10	70647076	0.223251551	44.24131622
chr10	70647085	0.1565901312	44.24131823
chr10	70647445	0.1170400823	44.24137461
chr10	70653048	0.08526070886	44.24203038
chr10	70653582	0.08944639285	44.24207591
chr10	70822298	0.08999582496	44.25716695
chr10	70830157	0.09569436799	44.25787423
chr10	70830159	0.1083951487	44.25787442
chr10	70884806	0.09263327634	44.26379789
chr10	71038369	0.08737936555	44.27802293
chr10	71085473	0.08242128047	44.28213885
chr10	71085482	0.1104960789	44.28213959
chr10	71250626	0.1175158228	44.30038735
chr10	71300136	0.09822707236	44.30620556
chr10	71364514	0.0948748333	44.31252922
chr10	71554901	0.08126738134	44.33059216
chr10	71556730	0.05989724005	44.3307408
chr10	71559652	0.07085394533	44.33091582
chr10	71642765	0.06666826134	44.3368047
chr10	71763775	0.1988398583	44.34487223
chr10	71795101	0.06666826134	44.35110109
chr10	71804093	0.09133439251	44.35170057
chr10	71837166	0.06634736336	44.35472127
chr10	71837519	0.06223720667	44.35474469
chr10	71936766	0.06295041449	44.36092155
chr10	71937540	0.03866711296	44.36097027
chr10	71971951	0.01400098179	44.36230084
chr10	72120058	0.0177244334	44.36437449
chr10	72151102	0.02489856652	44.36492472
chr10	72193441	0.02387886722	44.3659789
chr10	72193609	0.02462508988	44.36598292
chr10	72193849	0.04295918681	44.36598883
chr10	72196230	0.05511968837	44.36609111
chr10	72196238	0.1041458617	44.36609155
chr10	72205484	0.1099338	44.36705449
chr10	72270183	0.1313087886	44.37416709
chr10	72280691	0.0822826149	44.37554688
chr10	72299951	0.09902546934	44.37713165
chr10	72419680	0.08031878935	44.38898787
chr10	72419928	0.1130130042	44.38900779
chr10	72468796	0.1740692537	44.39453051
chr10	72468853	0.1858865305	44.39454043
chr10	72536609	0.154401874	44.40713536
chr10	72536710	0.1422413728	44.40715095
chr10	72547245	0.1254985183	44.40864946
chr10	72604044	0.1320915763	44.41577765
chr10	72605655	0.1197495405	44.41599045
chr10	72605752	0.1534747272	44.41600207
chr10	72670141	0.1848496321	44.42588415
chr10	72670297	0.1683124112	44.42591299
chr10	72676189	0.1521554172	44.42690469
chr10	72676622	0.1731648063	44.42697057
chr10	72728232	0.1659906731	44.43590761
chr10	72728521	0.1322654863	44.43595558
chr10	72728550	0.1232325337	44.43595941
chr10	72758479	0.07265155169	44.43964764
chr10	72760307	0.07797099554	44.43978045
chr10	72818948	0.0550387309	44.44435274
chr10	72819219	0.06300278462	44.44436766
chr10	72819222	0.05522888914	44.44436785
chr10	72819243	0.087480328	44.44436901
chr10	72819271	0.09237394064	44.44437146
chr10	72915255	0.0915309483	44.45323788
chr10	72947622	0.06523767626	44.45620046
chr10	73232039	0.05492116667	44.47475516
chr10	73339106	0.04695711401	44.48063541
chr10	73452851	0.04363779624	44.48597655
chr10	73488282	0.09803095777	44.48752268
chr10	73488300	0.1261993857	44.48752444
chr10	73488698	0.1303546524	44.48757467
chr10	73489647	0.1350394523	44.48769837
chr10	73564402	0.08064629092	44.49779325
chr10	73642535	0.2561257862	44.50409439
chr10	73665355	0.06490276628	44.50993918
chr10	73665454	0.06673024675	44.5099456
chr10	73665491	0.07414481738	44.50994807
chr10	73772535	0.05957797148	44.51788483
chr10	73791874	0.05556426471	44.51903701
chr10	73836159	0.05201336975	44.52149767
chr10	73843218	0.04796998731	44.52186483
chr10	73879244	0.06339061407	44.523593
chr10	73881782	0.08523900939	44.52375388
chr10	73882699	0.08964331274	44.52383205
chr10	73931583	0.2672272329	44.52821417
chr10	73956197	0.1208883682	44.5347917
chr10	74006301	0.1632021898	44.54084869
chr10	74090960	0.132478568	44.55466523
chr10	74104151	0.09016474641	44.55641275
chr10	74106064	0.08926348463	44.55658524
chr10	74147742	0.07384285786	44.56030556
chr10	74177365	0.07677140374	44.56249301
chr10	74195831	0.06358745014	44.56391067
chr10	74223407	0.06476414017	44.56566416
chr10	74223906	0.05965411829	44.56569647
chr10	74223915	0.06763508808	44.56569701
chr10	74359486	0.07898563203	44.57486637
chr10	74359644	0.07032119033	44.57487885
chr10	74373443	0.05626598473	44.57584921
chr10	74485122	0.04523779413	44.58213294
chr10	74485265	0.1239333151	44.58213941
chr10	74559310	0.1281147762	44.59131605
chr10	74559441	0.1538381073	44.59133283
chr10	74563751	0.1811714986	44.59199588
chr10	74590491	0.1024759777	44.5968404
chr10	74643630	0.1112569246	44.60228587
chr10	74644523	0.1158181306	44.60238522
chr10	74715229	0.08848473934	44.61057426
chr10	74715337	0.09923569344	44.61058382
chr10	74715465	0.08760464937	44.61059652
chr10	74742459	0.1072366551	44.61296132
chr10	74742700	0.104161852	44.61298716
chr10	74742748	0.1157847311	44.61299216
chr10	74742756	0.1206671374	44.61299309
chr10	74769252	0.1352258393	44.61619029
chr10	75053646	0.1206671374	44.6546477
chr10	75056367	0.134204561	44.65497604
chr10	75100457	0.1234536069	44.66089312
chr10	75100512	0.1178662085	44.66089991
chr10	75265367	0.1353606415	44.68033074
chr10	75362216	0.1218232179	44.69344028
chr10	75362462	0.1277277696	44.69347025
chr10	75362501	0.1736236916	44.69347523
chr10	75364624	0.1669688534	44.69384384
chr10	75366438	0.1771548587	44.69414672
chr10	75380546	0.1591318721	44.69664602
chr10	75380585	0.1526434867	44.69665223
chr10	75452235	0.2231545127	44.70758913
chr10	75452282	0.2748069465	44.70759962
chr10	75502037	0.2573125136	44.72127264
chr10	75510485	0.2293337629	44.72344642
chr10	75510955	0.277596056	44.7235542
chr10	75514980	0.3198410882	44.72467153
chr10	75549492	0.3156596272	44.73570988
chr10	75549619	0.3246109324	44.73574997
chr10	75549663	0.3194797755	44.73576425
chr10	75552267	0.324680274	44.73659618
chr10	75576375	0.3533266637	44.74442357
chr10	75576415	0.6481300553	44.7444377
chr10	75586619	0.6388331615	44.75105122
chr10	75586627	0.6348023358	44.75105633
chr10	75586728	0.6304121161	44.75112045
chr10	75589822	1.730121929	44.75307094
chr10	75590782	1.71721035	44.75473186
chr10	75591175	1.714281804	44.75540673
chr10	75593587	0.2553277732	44.75954157
chr10	75628855	0.2690270263	44.76854647
chr10	75737693	0.2878073653	44.79782684
chr10	75772918	0.2259689261	44.80796485
chr10	75808963	0.1725584032	44.8161099
chr10	75809008	0.130313371	44.81611767
chr10	75811386	0.1532336804	44.81642755
chr10	75931091	0.1537582729	44.83477039
chr10	75931194	0.1596344335	44.83478623
chr10	75931242	0.1583286964	44.83479389
chr10	75932938	0.1553141959	44.83506241
chr10	75956079	0.1460125014	44.83865654
chr10	75958158	0.5963982832	44.8389601
chr10	75958174	0.7516942362	44.83896964
chr10	75962629	0.9358874439	44.84231844
chr10	75963729	1.139953964	44.84334792
chr10	75976415	1.12049112	44.85780937
chr10	75999415	1.027922941	44.88358067
chr10	76020530	1.856354435	44.90528526
chr10	76027804	1.924989453	44.91878838
chr10	76027832	2.341135653	44.91884228
chr10	76027966	2.821684335	44.91915599
chr10	76031143	4.136805917	44.92812049
chr10	76033046	5.508710306	44.93599283
chr10	76033815	5.197049979	44.94022903
chr10	76034023	5.142473989	44.94131001
chr10	76034097	7.324037944	44.94169056
chr10	76034108	7.26520779	44.94177112
chr10	76034389	7.34225296	44.94381264
chr10	76034413	7.324172499	44.94398886
chr10	76034480	8.75311972	44.94447958
chr10	76035023	8.695927032	44.94923252
chr10	76035455	10.75681015	44.95298916
chr10	76035931	10.04186649	44.9581094
chr10	76036064	6.565026944	44.95944497
chr10	76036459	6.571533471	44.96203816
chr10	76036483	6.099961683	44.96219587
chr10	76036582	6.21851048	44.96279977
chr10	76036711	6.225787374	44.96360196
chr10	76036825	6.183367408	44.9643117
chr10	76036902	6.333452863	44.96478782
chr10	76037045	3.739636693	44.9656935
chr10	76037687	2.619478482	44.96809435
chr10	76037959	2.702006038	44.96880685
chr10	76060278	2.661461507	45.02911292
chr10	76061949	2.527058876	45.03356022
chr10	76063461	2.373020131	45.03738113
chr10	76063539	2.219427095	45.03756623
chr10	76063563	2.207862695	45.0376195
chr10	76063570	2.018781279	45.03763495
chr10	76063685	2.012876728	45.03786711
chr10	76064330	1.917393156	45.03916542
chr10	76064489	1.822206259	45.03947028
chr10	76064506	1.764524853	45.03950126
chr10	76068695	2.010046866	45.04689285
chr10	76068900	2.015609313	45.04730491
chr10	76086201	1.899829251	45.08217697
chr10	76086392	1.710648613	45.08253984
chr10	76086672	1.739782202	45.08301882
chr10	76088058	1.774960732	45.08543016
chr10	76088129	1.388059805	45.08555618
chr10	76088178	1.016914119	45.08562419
chr10	76093694	0.8512911962	45.09123349
chr10	76108066	0.8236715398	45.10346825
chr10	76123977	0.878711022	45.11657369
chr10	76124264	0.9537347128	45.11682588
chr10	76124515	0.8399434895	45.11706526
chr10	76124529	0.7956069998	45.11707702
chr10	76174863	0.6665038181	45.15712311
chr10	76179452	0.5914801274	45.16018169
chr10	76188177	0.5684152314	45.16534236
chr10	76189039	0.5523639053	45.16583233
chr10	76205755	0.4879090278	45.17506565
chr10	76208024	0.5055728821	45.17617271
chr10	76212947	0.4550823258	45.17866165
chr10	76212966	0.4399723865	45.17867029
chr10	76217666	0.3699501342	45.18073816
chr10	76226291	0.3541727831	45.18392898
chr10	76228790	0.3049313969	45.18481406
chr10	76259075	0.3114578492	45.19404891
chr10	76273300	0.3192260995	45.1984794
chr10	76273399	0.3017498317	45.198511
chr10	76279194	0.276801098	45.20025964
chr10	76279891	0.2846644477	45.20045257
chr10	76318270	0.2666737053	45.21137771
chr10	76319604	0.2995881556	45.21173345
chr10	76350209	0.2933098972	45.22090235
chr10	76431642	0.308010595	45.24478745
chr10	76442266	0.2861069461	45.24805975
chr10	76442268	0.2486553681	45.24806033
chr10	76442380	0.2420936458	45.24808818
chr10	76442424	0.2025281771	45.24809883
chr10	76444982	0.2117927818	45.2486169
chr10	76445397	0.190630753	45.24870479
chr10	76450837	0.1721917362	45.24974182
chr10	76605691	0.1848629406	45.2764064
chr10	76635805	0.1789867799	45.28197336
chr10	76713289	0.164286082	45.29584197
chr10	76806182	0.1564293425	45.311103
chr10	76806291	0.1486610923	45.31112005
chr10	76806436	0.1353835298	45.31114161
chr10	76807668	0.1394605318	45.3113084
chr10	76812612	0.1603065149	45.31199789
chr10	76813250	0.1959868965	45.31210017
chr10	76818346	0.3073447362	45.31309892
chr10	76888620	0.301093451	45.33469726
chr10	76891375	0.2443980636	45.33552677
chr10	76891888	0.2351334589	45.33565215
chr10	76892016	0.2297425771	45.33568225
chr10	76893360	0.2497701847	45.33599102
chr10	76893371	0.2697988579	45.33599377
chr10	76893479	0.2632724056	45.33602291
chr10	76894091	0.2276432041	45.33618403
chr10	76899960	0.2226623527	45.33752007
chr10	76906912	0.2173740371	45.33906802
chr10	76907018	0.222053328	45.33909106
chr10	76907296	0.2435204536	45.33915279
chr10	76948550	0.1837843632	45.34919898
chr10	76948597	0.1768650941	45.34920762
chr10	76948605	0.1618179124	45.34920903
chr10	76949193	0.1707719839	45.34930418
chr10	76953445	0.1798091559	45.35003031
chr10	76953681	0.2104903679	45.35007274
chr10	77100095	0.1704340872	45.38089148
chr10	77100168	0.1489669616	45.38090392
chr10	77140518	0.132165201	45.38691474
chr10	77150002	0.1204127796	45.38816819
chr10	77411598	0.09325993382	45.41966769
chr10	77462836	0.1159047861	45.42444615
chr10	77462891	0.107773745	45.42445252
chr10	77462907	0.1226674733	45.42445424
chr10	77643362	0.1237336212	45.4465902
chr10	77645677	0.425069608	45.44687665
chr10	77645678	0.4680114275	45.44687707
chr10	77645684	0.4895370124	45.44687988
chr10	77742097	0.200883518	45.49407761
chr10	77742237	0.5138051891	45.49410574
chr10	77742366	0.5653553701	45.49417202
chr10	77822684	0.2900946651	45.53958023
chr10	77823220	0.6941088495	45.53973572
chr10	77873413	1.02526927	45.57457513
chr10	77875326	0.914730655	45.57653647
chr10	77878425	0.08863180313	45.57937122
chr10	77880670	0.08416529118	45.57957019
chr10	77881643	0.1117024232	45.57965209
chr10	77881963	0.1344368589	45.57968783
chr10	77882057	0.2265482141	45.57970047
chr10	77885743	0.2405076394	45.58053553
chr10	77886038	0.2684606548	45.58060648
chr10	77886045	0.2914578903	45.58060835
chr10	77886081	0.2991124406	45.58061885
chr10	77945486	0.2984446521	45.59838762
chr10	77945526	0.3135875518	45.59839956
chr10	77963646	0.3111252978	45.60408177
chr10	77963687	0.3298646671	45.60409452
chr10	78002341	0.3421329606	45.61684511
chr10	78002424	0.3538138992	45.61687351
chr10	78130007	0.3607938236	45.66201415
chr10	78182211	0.3236165933	45.68084903
chr10	78182346	0.2266235913	45.68089272
chr10	78182369	0.2128555519	45.68089793
chr10	78184634	0.228265811	45.68138005
chr10	78184694	0.2439157083	45.68139374
chr10	78184793	0.3143176186	45.68141789
chr10	78187881	0.4102409492	45.6823885
chr10	78341214	0.3044161496	45.74529198
chr10	78344864	0.2954716723	45.7464031
chr10	78344888	0.2015161001	45.74641019
chr10	78346373	0.3682563072	45.74670944
chr10	78346389	0.3935153234	45.74671533
chr10	78349089	0.5113684516	45.74777782
chr10	78349091	0.5642769495	45.74777885
chr10	78351944	0.6422169329	45.74938873
chr10	78378557	0.6223439029	45.76648005
chr10	78418554	0.5553640722	45.79137194
chr10	78418582	0.4957838634	45.79138749
chr10	78420141	0.4375109444	45.79216041
chr10	78421864	0.5334558381	45.79291424
chr10	78421894	0.6143121521	45.79293025
chr10	78424774	0.7556754239	45.79469947
chr10	78424859	1.018803206	45.7947637
chr10	78425144	1.034755521	45.79505406
chr10	78425164	1.027883248	45.79507475
