Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr8	32395357	0.09309704851	51.80281683
chr8	32497614	0.09629318798	51.81233665
chr8	32497711	0.1000635467	51.81234599
chr8	32680114	0.09649944682	51.83059788
chr8	32869361	0.09477381755	51.84886011
chr8	32930842	0.1021640644	51.8546869
chr8	32931205	0.1085067899	51.85472399
chr8	33124847	0.1049912172	51.87573546
chr8	33126435	0.1113669866	51.87590219
chr8	33128081	0.1177594024	51.8760855
chr8	33139236	0.1161511089	51.8773991
chr8	33298505	0.1143690976	51.89589837
chr8	33475540	0.2053323201	51.91614571
chr8	33476160	0.1979420733	51.91627301
chr8	33519844	0.1069788508	51.92491991
chr8	33527388	0.1055859887	51.92572696
chr8	33539441	0.1239367754	51.92699959
chr8	33566584	0.1138236911	51.93036361
chr8	33655311	0.06738724849	51.94046284
chr8	33741894	0.08645675394	51.94629743
chr8	33748117	0.08238289276	51.94683545
chr8	33748156	0.09711109783	51.94683866
chr8	33748165	0.09454919509	51.94683954
chr8	33749886	0.1081578782	51.94700226
chr8	33749950	0.1427445164	51.94700918
chr8	33749971	0.1563723432	51.94701218
chr8	33751070	0.2571005446	51.94718403
chr8	33751291	0.3580406726	51.94724085
chr8	33758521	0.3420763479	51.94982948
chr8	33758950	0.3546496958	51.94997623
chr8	33759052	0.3362989091	51.95001241
chr8	33791079	0.2355707077	51.96078305
chr8	33791216	0.1346305797	51.96081533
chr8	33794744	0.1488693244	51.9612903
chr8	33794821	0.1544746601	51.96130177
chr8	33873987	0.1491707148	51.97353091
chr8	33874293	0.1842742177	51.97357655
chr8	33937913	0.2009307025	51.98530008
chr8	33980874	0.1974233239	51.99393226
chr8	33981710	0.1692695357	51.99409731
chr8	33982804	0.1681010179	51.99428249
chr8	33982912	0.1508019107	51.99430064
chr8	33983068	0.1335143799	51.99432417
chr8	34021783	0.1187861747	51.99949318
chr8	34045692	0.1051583477	52.00233324
chr8	34045913	0.1082747812	52.00235648
chr8	34046023	0.09766997065	52.00236839
chr8	34046197	0.1095477078	52.00238538
chr8	34046201	0.0723318152	52.00238582
chr8	34046202	0.07675575672	52.00238589
chr8	34046305	0.0871985298	52.0023938
chr8	34077777	0.07295978517	52.00513811
chr8	34079263	0.07935521384	52.00524653
chr8	34079472	0.06678186596	52.00526311
chr8	34282208	0.07372748693	52.0188022
chr8	34282214	0.08174838204	52.01880265
chr8	34282301	0.09739764512	52.01880976
chr8	34282671	0.11141487	52.01884579
chr8	34364161	0.1145626189	52.02792499
chr8	34513785	0.1089572831	52.04506631
chr8	34596452	0.1016319053	52.05407348
chr8	34709406	0.118148851	52.06555321
chr8	34784599	0.1444460577	52.07443718
chr8	34784656	0.1432017458	52.07444541
chr8	34885295	0.1202893715	52.08885709
chr8	34885648	0.1199787441	52.08889955
chr8	34955574	0.08213457516	52.09728919
chr8	34957162	0.07771063272	52.09741962
chr8	35051118	0.08595177635	52.104721
chr8	35208170	0.06692292588	52.1182199
chr8	35339062	0.04926807102	52.12697957
chr8	35339069	0.04615163718	52.12697992
chr8	35339085	0.03540757904	52.12698065
chr8	35339533	0.04196391359	52.12699652
chr8	35339738	0.06539952502	52.12700512
chr8	35387635	0.1243208985	52.13013756
chr8	35387636	0.1213170285	52.13013769
chr8	35510531	0.1185649005	52.14504694
chr8	35511330	0.08517705007	52.14514168
chr8	35511700	0.06174143864	52.14517319
chr8	35512213	0.02939194989	52.14520486
chr8	35540132	0.02115080626	52.14602546
chr8	35598942	0.03249116495	52.14726934
chr8	35605255	0.05567533437	52.14747445
chr8	35605291	0.06722386962	52.14747646
chr8	35605409	0.07881882258	52.14748439
chr8	35605553	0.09041931597	52.14749574
chr8	35643321	0.1033803355	52.1509107
chr8	35644452	0.1002325866	52.15102762
chr8	35754411	0.1084259287	52.16204909
chr8	35952909	0.08524175931	52.18357142
chr8	35952955	0.07364126601	52.18357535
chr8	35952977	0.06204631297	52.18357697
chr8	35954211	0.05548997848	52.18365353
chr8	35954256	0.03098042356	52.18365603
chr8	35954313	0.01964006492	52.18365779
chr8	35954583	0.03541260373	52.1836631
chr8	35954604	0.05628214995	52.18366384
chr8	36147710	0.03541260364	52.19453226
chr8	36246278	0.02721926152	52.19802281
chr8	36417206	0.0185079899	52.20267534
chr8	36525307	0.01541817848	52.20467608
chr8	36525349	0.01958569956	52.20467672
chr8	36608191	0.04182601761	52.20629924
chr8	36608197	0.04975427178	52.20629949
chr8	36656183	0.08298892962	52.208687
chr8	36661497	0.8272243147	52.20912801
chr8	36666912	0.08298892962	52.21360743
chr8	36678362	0.1492961137	52.21455765
chr8	36777443	0.1160614558	52.22935006
chr8	36789395	0.0938211377	52.23073722
chr8	36799918	0.06066741065	52.2317245
chr8	36799919	0.02751395363	52.23172456
chr8	36800398	1.296880075	52.23173774
chr8	36800470	1.302827535	52.23183112
chr8	36803592	0.04294687163	52.23589855
chr8	36803631	0.04890875238	52.23590022
chr8	37116510	0.06325166602	52.25120274
chr8	37297463	0.04098049831	52.26264832
chr8	37419059	0.06237955531	52.26763139
chr8	37478076	0.05643209526	52.27131284
chr8	37479598	0.05047021456	52.27139873
chr8	37492359	0.1319060455	52.27204278
chr8	37493703	0.218677956	52.27222006
chr8	37511659	0.2130119141	52.27614664
chr8	37539437	0.127408562	52.28206369
chr8	37540057	0.1234371064	52.28214268
chr8	37540147	0.03666519592	52.28215379
chr8	37540313	0.1184810818	52.28215988
chr8	37687515	0.1143676194	52.29960053
chr8	37687517	0.0869904099	52.29960076
chr8	37762363	0.06884118875	52.30611164
chr8	37762370	0.05917735849	52.30611212
chr8	37762466	0.04103655191	52.30611781
chr8	37765535	0.0494140269	52.30624375
chr8	37913110	0.05910347345	52.31353602
chr8	37913701	0.07155703446	52.31357095
chr8	38085476	0.0965957703	52.32586266
chr8	38237306	0.1003019714	52.3405288
chr8	38237340	0.1079791178	52.34053221
chr8	38246428	0.08294038198	52.34151352
chr8	38246591	0.074562907	52.34152704
chr8	38246740	0.09135800689	52.34153815
chr8	38329030	0.08521120498	52.349056
chr8	38389942	0.1003514657	52.35424639
chr8	38486660	0.1341509762	52.36395218
chr8	38486693	0.08914678552	52.36395661
chr8	38509313	0.1036121966	52.36597311
chr8	38656122	0.1363438212	52.38118431
chr8	38656260	0.1413169684	52.38120312
chr8	38661559	0.1413528743	52.38195196
chr8	38661589	0.4933843099	52.3819562
chr8	38661732	0.4982118434	52.38202676
chr8	38672172	0.5195269962	52.38722809
chr8	38672945	0.19967978	52.38762968
chr8	38672969	0.2210955159	52.38763448
chr8	38787911	0.2066301048	52.41304764
chr8	38787945	0.2565376541	52.41305466
chr8	38861150	0.1810656372	52.4318345
chr8	38861151	0.1596527469	52.43183468
chr8	38861214	0.1458080358	52.43184474
chr8	38861241	0.1244928831	52.43184868
chr8	38861456	0.1441402887	52.43187544
chr8	38861495	0.1508002591	52.43188107
chr8	38861630	0.1562262236	52.43190142
chr8	38861947	0.1695561213	52.43195095
chr8	38864523	0.1883840873	52.43238772
chr8	38864832	0.1951168376	52.43244593
chr8	38868695	0.1432608086	52.43319967
chr8	38957612	0.1413898721	52.44593799
chr8	39466608	0.2134821593	52.51790487
chr8	39466619	0.1968399326	52.51790722
chr8	39496534	2.487607313	52.52379569
chr8	39496576	2.353129383	52.52390017
chr8	39498251	2.36749169	52.52784166
chr8	39498281	0.1472546959	52.52791268
chr8	39498319	0.1615891104	52.52791828
chr8	39603719	0.1616615302	52.54494977
chr8	39604185	0.1236078721	52.5450251
chr8	39604440	0.146633615	52.54505662
chr8	39605197	0.1270363453	52.54516763
chr8	39700505	0.1281167883	52.55727521
chr8	39700511	0.1284489435	52.55727597
chr8	39776846	0.1285214766	52.56708112
chr8	39776894	0.139100314	52.56708729
chr8	39776945	0.1027089016	52.56709439
chr8	39778849	0.129989078	52.56728995
chr8	39779462	0.1300253487	52.56736963
chr8	39779463	0.09245520806	52.56736976
chr8	39804759	0.1071356402	52.56970851
chr8	39875594	0.1260922127	52.57729746
chr8	39875626	0.1274460408	52.57730149
chr8	39875763	0.1464176947	52.57731895
chr8	40088187	0.1114325613	52.60842159
chr8	40089427	0.1287878102	52.60855976
chr8	40096825	0.1606922018	52.60951253
chr8	40538358	0.1517399712	52.68046344
chr8	40538799	0.1290073379	52.68053036
chr8	40553276	0.1149350655	52.682398
chr8	40553401	0.1089890885	52.68241237
chr8	40554076	0.1090256134	52.68248594
chr8	40554077	0.089647965	52.68248604
chr8	40554293	0.07202909498	52.68250541
chr8	40554412	0.07210213937	52.68251398
chr8	40554413	0.05550857442	52.68251405
chr8	40675839	0.083324937	52.68925424
chr8	40675953	0.08336149923	52.68926374
chr8	40820719	0.05554513666	52.70133165
chr8	40833318	0.08700888135	52.70203146
chr8	40833372	0.1236225928	52.70203616
chr8	40943441	0.04487260806	52.71564317
chr8	40943454	0.05860543251	52.71564376
chr8	40972641	0.07047738212	52.71735427
chr8	41023988	0.09241929274	52.72097308
chr8	41024025	0.08612935604	52.72097649
chr8	41236914	0.07437041913	52.73931249
chr8	41470897	0.06535284551	52.7567139
chr8	41470900	0.04812944536	52.7567141
chr8	41647623	0.06589797324	52.76521968
chr8	41778925	0.04412826122	52.77387221
chr8	41779769	0.03505148738	52.77390946
chr8	41782361	0.03852607749	52.77400031
chr8	41888498	0.04618796949	52.77808935
chr8	41888531	0.07396141304	52.77809088
chr8	41927393	0.09339525469	52.78096517
chr8	41936921	0.1218697817	52.78185504
chr8	41938178	0.1253840238	52.78200823
chr8	42054191	0.1069523382	52.7965544
chr8	42057238	0.1075694076	52.79688029
chr8	42134765	0.08813556591	52.80521982
chr8	42391259	0.09508946456	52.82782606
chr8	42738653	0.08669117961	52.86085957
chr8	42883786	0.0897349917	52.87344132
chr8	42942220	0.08626040159	52.8786849
chr8	42970795	0.08449144103	52.88114979
chr8	43132072	0.08111945321	52.89477632
chr8	43137188	0.09055444623	52.89519132
chr8	43430490	0.08947400365	52.92175112
chr8	43454750	0.09291155339	52.92392176
chr8	43564325	0.08347656039	52.93410255
chr8	43564399	0.08107186308	52.93410872
chr8	43565925	0.08233696498	52.93423244
chr8	43748053	0.07715202689	52.94922831
chr8	43926142	0.08728230647	52.96296823
chr8	44150065	0.08185739695	52.98251275
chr8	44156492	0.08008045519	52.98303885
chr8	44194871	0.08100825569	52.98611225
chr8	44207784	0.06417961047	52.98715831
chr8	44207795	0.05752689021	52.98715902
chr8	44356885	0.05803363916	52.9957357
chr8	44357059	0.05709066557	52.9957458
chr8	44357177	0.05542553819	52.99575254
chr8	44357575	0.05882248691	52.9957746
chr8	44357620	0.06026436518	52.99577724
chr8	44430562	0.1270322407	53.00017305
chr8	44983757	0.1193209915	53.07044665
chr8	44983777	0.1147887743	53.07044903
chr8	45430624	0.1503520871	53.12174205
chr8	45543944	0.05347769213	53.13877995
chr8	45554945	0.1105261652	53.13936826
chr8	45701656	0.05558775416	53.15558366
chr8	45703249	0.05741616338	53.15567222
chr8	45703257	0.06290282387	53.15567268
chr8	46333631	0.06015301689	53.19532498
chr8	46437772	0.05466635615	53.20158938
chr8	46442413	0.08133740875	53.20184308
chr8	46447894	0.07900762341	53.20228889
chr8	46669869	0.0814196652	53.21982661
chr8	46999117	0.07985067619	53.24663387
chr8	46999176	0.08322149686	53.24663858
chr8	47021958	3.00814406	53.24853453
chr8	47089284	3.029730763	53.45106084
chr8	47150950	3.030484973	53.63789222
chr8	47212098	0.08416335303	53.82320031
chr8	47326516	0.09348360252	53.83283012
chr8	47379040	0.06268503004	53.83774025
chr8	47907272	0.04771709971	53.87085249
chr8	47907370	0.07582280441	53.87085716
chr8	47907408	0.06819547912	53.87086005
chr8	47907466	0.07744776046	53.870864
chr8	47907473	0.08070102242	53.87086454
chr8	48005182	0.08351769798	53.87874976
chr8	48340667	0.07504033897	53.90676869
chr8	48343038	0.1246398294	53.90694662
chr8	48495152	0.09814631396	53.92590608
chr8	48576808	0.06366768445	53.93392031
chr8	48578544	0.04227152844	53.93403084
chr8	48578695	0.03626750212	53.93403722
chr8	48578714	0.03026456671	53.93403791
chr8	48587140	0.02914319677	53.93429292
chr8	48588164	0.03315255073	53.93432276
chr8	48785735	0.03665302728	53.94087275
chr8	48785736	0.04457635784	53.94087278
chr8	49294365	0.03665302942	53.96354561
chr8	49435958	0.05941843284	53.96873542
chr8	49435959	0.04982835423	53.96873548
chr8	49457106	0.04930348582	53.9697892
chr8	49790006	0.05168209327	53.98620233
chr8	49790007	0.02891668771	53.98620239
chr8	49790008	0.02828056102	53.98620242
chr8	49936941	0.02985519387	53.99035776
chr8	49936944	0.03790443526	53.99035785
chr8	49937008	0.03950954852	53.99036028
chr8	49937016	0.03600906973	53.99036059
chr8	49962742	0.03803894777	53.99128696
chr8	51152075	0.03140551174	54.03652794
chr8	51163003	0.03443765109	54.03687114
chr8	51613233	0.03528751239	54.052376
chr8	51833483	0.03495535679	54.06014808
chr8	51914660	0.03291763519	54.06298565
chr8	51948100	0.02487623751	54.06408641
chr8	51948132	0.02814606627	54.06408721
chr8	51948175	0.04848218025	54.06408842
chr8	51948211	0.05290524285	54.06409017
chr8	51948214	0.05130109362	54.06409032
chr8	52309510	0.05197770431	54.0826252
chr8	52309609	0.05039082551	54.08263035
chr8	52492108	0.0281636332	54.09182663
chr8	52492109	0.02513149155	54.09182665
chr8	52492110	0.03512326442	54.09182668
chr8	52859330	0.07437509808	54.10472464
chr8	52859342	0.07296312958	54.10472554
chr8	52859352	0.06854006576	54.10472627
chr8	52882149	0.08289737647	54.10628877
chr8	52882158	0.08568247481	54.10628952
chr8	53018266	0.160784432	54.11795159
chr8	53178570	0.0531825306	54.14372598
chr8	53180623	0.02313873937	54.14383516
chr8	53180719	0.03644008739	54.14383738
chr8	53213981	0.03891706619	54.14504945
chr8	53226335	0.0413940587	54.14553023
chr8	53228229	0.09016319105	54.14560863
chr8	54271675	0.2735814488	54.23968906
chr8	54617952	0.239070429	54.33442402
chr8	54805838	0.2188279287	54.37934201
chr8	54840977	0.2088543641	54.3870314
chr8	54841744	0.1698974801	54.38719159
chr8	54853322	0.1650110488	54.38915866
chr8	54854714	0.1600555348	54.38938836
chr8	54936560	0.1880921185	54.40248827
chr8	54971435	0.1765737849	54.40904798
chr8	54971449	0.1786109964	54.40905045
chr8	55004939	0.1020040977	54.41503213
chr8	55005118	0.04986315798	54.41505039
chr8	55005230	0.08203544232	54.41505598
chr8	55005461	0.08124032109	54.41507493
chr8	55005496	0.08707591035	54.41507777
chr8	55005545	0.08914885081	54.41508204
chr8	55080291	0.09784957071	54.42174556
chr8	55080302	0.06981298708	54.42174663
chr8	55159185	0.08315128923	54.42725369
chr8	55175232	0.08247714696	54.42858802
chr8	55461325	0.07479903361	54.45218415
chr8	55476406	0.07815530836	54.4533122
chr8	55476466	0.07957087472	54.45331689
chr8	55695994	0.08259857705	54.47078492
chr8	55696092	0.06903887798	54.47079302
chr8	55980784	0.06861612742	54.49044783
chr8	56117823	0.07253753321	54.49985092
chr8	56120517	0.108922453	54.50004633
chr8	56219999	0.1146846914	54.51088216
chr8	56355224	0.1138348301	54.5263904
chr8	56461750	0.1154716968	54.53851676
chr8	56885318	0.109811508	54.58742688
chr8	56886564	0.1129436706	54.58756371
chr8	56919386	0.1071814322	54.59127074
chr8	56919569	0.3701012267	54.59129036
chr8	56934897	0.1071814322	54.59696327
chr8	56935077	0.1039287418	54.59698256
chr8	56949213	0.108357354	54.5984517
chr8	56949605	0.1193027769	54.59849417
chr8	56949634	0.1225964298	54.59849763
chr8	56949660	0.1184862777	54.59850082
chr8	57211606	0.1259181596	54.62953783
chr8	57231056	0.130227274	54.63198694
chr8	57477572	0.1225941557	54.66409004
chr8	57477908	0.1287112933	54.66413123
chr8	57561378	0.1175234421	54.67487477
chr8	57561479	0.1154978378	54.67488664
chr8	58166291	0.107386704	54.74474111
chr8	58173210	0.1059293715	54.74548412
chr8	58173226	0.05285341058	54.74548582
chr8	58265719	0.05097928363	54.75037439
chr8	58296131	0.06554570575	54.75192477
chr8	58296132	0.1120031874	54.75192484
chr8	58296150	0.1257831245	54.75192685
chr8	58431125	0.1542293568	54.76890443
chr8	58439864	0.09815228818	54.77025224
chr8	58571985	0.0974468308	54.78322022
chr8	58572797	0.04686667666	54.78329934
chr8	58732466	0.05850862373	54.7907825
chr8	58923792	0.05687175701	54.80197672
chr8	59016117	0.04778117998	54.80722741
chr8	59078608	0.03981370858	54.8102133
chr8	59078631	0.02817176181	54.81021422
chr8	59078645	0.02666215626	54.81021461
chr8	59132024	0.02422578867	54.81163781
chr8	59312321	0.02690312025	54.81600565
chr8	59312410	0.02896625704	54.81600804
chr8	59312429	0.02752285423	54.81600859
chr8	59409666	0.04847638567	54.81868483
chr8	59601998	0.03162928551	54.82800839
chr8	59877261	0.03895580207	54.83671476
chr8	60367835	0.03520234935	54.85582547
chr8	60367947	0.04975048678	54.85582941
chr8	60949655	0.04353103418	54.88476966
chr8	61006197	0.04204284537	54.887231
chr8	61006585	0.0627100053	54.88724731
chr8	61007973	0.06122391721	54.88733435
chr8	61065227	0.05617051003	54.89083966
chr8	61066505	0.05531600069	54.89091145
chr8	61170344	0.09945752879	54.89665541
chr8	61170349	0.09772166566	54.89665591
chr8	61170372	0.1030483902	54.89665815
chr8	61260906	0.05854810741	54.90598754
chr8	61260971	0.05035866647	54.90599134
chr8	61451616	0.07801714966	54.91559197
chr8	61455604	0.07786547329	54.9159031
chr8	61494630	0.1193754192	54.91894188
chr8	61591716	0.07786547329	54.93053156
chr8	61597323	0.0502069901	54.93096815
chr8	61666704	0.04400100297	54.93445157
chr8	61750413	0.07401553736	54.93813485
chr8	61885862	0.08492704421	54.94816018
chr8	61886368	0.09071967912	54.94820315
chr8	61886428	0.1023042831	54.94820859
chr8	61886461	0.1080968597	54.94821197
chr8	61915328	0.08365981872	54.9513324
chr8	61917141	0.08701972085	54.95148408
chr8	61926941	0.1170732662	54.95233687
chr8	62048886	0.1265762718	54.96661337
chr8	62101473	0.1278847109	54.97326963
chr8	62162297	0.1313054154	54.98104809
chr8	62163712	0.1443647575	54.98123389
chr8	62472306	0.1313054154	55.02578399
chr8	62472966	0.1162249164	55.02587065
chr8	62489778	0.1388990032	55.02782462
chr8	62582085	0.1331063682	55.04064597
chr8	62582185	0.0792370429	55.04065929
chr8	62582297	0.08526235083	55.04066816
chr8	62582325	0.07947592056	55.04067055
chr8	62582388	0.1186739462	55.04067555
chr8	62582396	0.1263704628	55.0406765
chr8	62710319	0.1039989623	55.05684219
chr8	62845085	0.0926565609	55.07085772
chr8	62845421	0.08132487544	55.07088885
chr8	62862226	0.04107493987	55.07225551
chr8	62863800	0.04876845906	55.07232017
chr8	62928720	0.05774074512	55.07548621
chr8	63106014	0.05112109511	55.0857233
chr8	63106228	0.06601520961	55.08573424
chr8	63116591	0.06265530748	55.08641836
chr8	63340427	0.05923460297	55.10044287
chr8	63376807	0.04434048846	55.10259783
chr8	63387622	0.03664696929	55.10307737
chr8	63387668	0.04459244878	55.10307905
chr8	63444228	0.04676624681	55.1056012
chr8	63533369	0.04010116573	55.10976999
chr8	63545221	0.03527421046	55.11024527
chr8	63565165	0.03252087531	55.11094878
chr8	63565368	0.1556935453	55.11095538
chr8	63569153	0.182229102	55.11154468
chr8	63673222	0.1074978058	55.13050908
chr8	63721026	0.08096224907	55.13564791
chr8	63729854	0.08777335261	55.13636264
chr8	63733335	0.1094103845	55.13666818
chr8	63893998	0.08432660909	55.15424638
chr8	63894823	0.05937098013	55.15431595
chr8	63894879	0.05142550061	55.15431928
chr8	63898652	0.03933360718	55.1545133
chr8	64051801	0.0557848955	55.16053721
chr8	64058036	0.03519334936	55.16088503
chr8	64067228	0.06004810336	55.16120852
chr8	64067653	0.07775600291	55.16123404
chr8	64295237	0.04282978851	55.17893007
chr8	64321540	0.03601868494	55.18005662
chr8	64321639	0.04458429659	55.18006018
chr8	64322485	0.05855782205	55.1800979
chr8	64323785	0.1006682131	55.18017403
chr8	64330746	0.11504502	55.18087478
chr8	64610890	0.05896110344	55.21310395
chr8	64611061	0.04458429659	55.21311403
chr8	64628278	0.03248358043	55.21388164
chr8	64628525	0.02530371912	55.21388966
chr8	64628772	0.01322092538	55.21389591
chr8	64633013	0.03854857697	55.21395198
chr8	64724238	0.04057317433	55.21746858
chr8	64725562	0.06573447129	55.2175223
chr8	64792129	0.05070849964	55.22189804
chr8	64840645	0.05132910533	55.22435822
chr8	64840667	0.8831215944	55.22435935
chr8	64842858	0.8837423938	55.22629427
chr8	64845512	0.06805693502	55.22863972
chr8	64847018	0.07533973964	55.22874221
chr8	64885730	0.05017844268	55.23165876
chr8	64886848	0.05998915504	55.23171486
chr8	64918785	0.07062692648	55.23363074
chr8	64923984	0.07436377194	55.23399793
chr8	64997839	0.0796026347	55.23949006
chr8	65005728	0.06073534314	55.24011805
chr8	65030576	0.07155283407	55.2416272
chr8	65068609	0.07586841332	55.24434857
chr8	65068734	0.08038136537	55.24435805
chr8	65072685	0.0849143327	55.24467564
chr8	65091006	0.09383629961	55.24623135
chr8	65210908	0.0992323497	55.25748251
chr8	65211606	0.1460817773	55.25755178
chr8	65297627	0.0787838659	55.27011788
chr8	65298142	0.07661006787	55.27015845
chr8	65299359	0.06773034714	55.27025169
chr8	65400381	0.06044754253	55.27709394
chr8	65403124	0.04620396924	55.27725975
chr8	65403618	0.05073649814	55.27728258
chr8	65542704	0.04181453123	55.28433931
chr8	65598113	0.05289780803	55.28665621
chr8	65957757	0.04750175794	55.30568059
chr8	65961727	0.03190552889	55.30586917
chr8	65961735	0.02737256174	55.30586943
chr8	65962413	0.04910156406	55.30588799
chr8	65962513	0.08121803538	55.3058929
chr8	66002443	0.08415444636	55.30913593
chr8	66002496	0.08805642961	55.30914039
chr8	66147881	0.06632742725	55.32194248
chr8	66292754	0.06179489836	55.33155153
chr8	66367754	0.05185011338	55.33618615
chr8	66368148	0.04191498793	55.33620658
chr8	66369102	0.04825329425	55.33624657
chr8	66369182	0.04331182966	55.33625043
chr8	66441685	0.05046687186	55.33939066
chr8	66441752	0.05758585431	55.33939404
chr8	66441808	0.06474245944	55.33939727
chr8	66443349	0.05636115144	55.33949704
chr8	66461158	0.05360711448	55.34050077
chr8	66463317	0.04980588715	55.34061651
chr8	66619697	0.04732106134	55.34840516
chr8	66620992	0.06810450595	55.34846644
chr8	66813751	0.08847550058	55.36159419
chr8	66814898	0.06769205598	55.36169567
chr8	67004924	0.06135374946	55.37455892
chr8	67004929	0.04704210232	55.37455923
chr8	67007832	0.1922110304	55.37469579
chr8	67007849	0.181236795	55.37469906
chr8	67011583	0.1608658004	55.3753758
chr8	67011702	0.1657367451	55.37539494
chr8	67035313	0.1844379455	55.37930815
chr8	67035593	0.07773305756	55.3793598
chr8	67039437	0.1009226966	55.3796586
chr8	67042342	0.1244535469	55.37995178
chr8	67042395	0.148106761	55.37995838
chr8	67042530	0.1954969104	55.37997837
chr8	67066305	0.2098119254	55.38462631
chr8	67212609	0.162421776	55.41532264
chr8	67212775	0.8635949307	55.4153496
chr8	67213086	30.93848008	55.41561818
chr8	67213220	0.8635949319	55.41976393
chr8	67213223	0.8177174877	55.41976652
chr8	67213608	1.618051551	55.42008134
chr8	67213624	2.229867948	55.42010723
chr8	67214035	3.158661359	55.42102371
chr8	67218335	2.433834991	55.43460595
chr8	67218369	1.587366894	55.4346887
chr8	67218374	0.6585734826	55.43469664
chr8	67220211	0.0467570851	55.43590644
chr8	67220236	0.05904711065	55.43590761
chr8	67220257	0.03722350356	55.43590885
chr8	67222756	0.1027778456	55.43600187
chr8	67226203	0.13421558	55.43635615
chr8	67347830	0.1199005649	55.45268038
chr8	67347864	0.1646618175	55.45268446
chr8	67354394	0.1332240831	55.4537597
chr8	67354536	0.1417749734	55.45377862
chr8	67354542	0.1111948313	55.45377947
chr8	67359395	0.1326358615	55.4543191
chr8	67401163	0.1100468678	55.45985903
chr8	67402031	0.1377784355	55.45995455
chr8	67403126	0.1812504841	55.46010542
chr8	67403135	0.1967809612	55.46010705
chr8	67437898	0.1520197087	55.46694775
chr8	67495129	0.1562622701	55.47564799
chr8	67547350	0.1705538821	55.48380816
chr8	67547354	0.1283999601	55.48380884
chr8	67548147	0.1037247283	55.48391066
chr8	67548181	0.1095719257	55.48391419
chr8	67657144	0.7741554696	55.49585348
chr8	67660072	0.7766702192	55.4981202
chr8	67662608	0.7836814381	55.50008984
chr8	67662627	0.7423527144	55.50010473
chr8	67662635	0.7493659345	55.50011067
chr8	67663208	0.08478239064	55.50054006
chr8	67736279	0.09045907139	55.50673519
chr8	67825836	1.208654163	55.51483643
chr8	67825911	2.014338811	55.51492708
chr8	67829336	0.8486087391	55.52182619
chr8	67830879	0.8585545794	55.5231356
chr8	67830913	0.06281660613	55.52316479
chr8	67831044	0.07275109483	55.52317302
chr8	67839064	0.06788015006	55.52375648
chr8	67850085	0.07401339808	55.52450459
chr8	68236077	0.0541208828	55.55307317
chr8	68236705	0.04418639412	55.55310715
chr8	68237269	0.03717317423	55.55313207
chr8	68237406	0.02431475792	55.55313717
chr8	68238559	0.02791974959	55.5531652
chr8	68441700	0.03371963735	55.55883685
chr8	68445035	0.02947707587	55.5589493
chr8	68446207	0.02380039512	55.55898385
chr8	68496792	0.02690654564	55.56018779
chr8	68507165	0.02077329762	55.56046689
chr8	68605981	0.04041715036	55.56251963
chr8	68606950	0.04788965643	55.56255879
chr8	68608076	0.07125204046	55.56261272
chr8	68608104	0.07172314563	55.56261471
chr8	68632184	0.07795077289	55.56434181
chr8	68811136	0.08015478124	55.57829125
chr8	68953078	0.07765319326	55.58966858
chr8	68995595	0.05580533369	55.59297016
chr8	68995597	0.08255311279	55.59297027
chr8	69136547	0.07675322503	55.60460614
chr8	69146265	0.1735695869	55.60535202
chr8	69262631	0.1710548373	55.62554962
chr8	69264487	0.1763527463	55.6258671
chr8	69277445	0.145631336	55.62815228
chr8	69279265	0.129756175	55.62841733
chr8	69279306	0.04587572747	55.62842265
chr8	69356463	0.0422707358	55.63196228
chr8	69435993	0.05344854073	55.63532407
chr8	69558627	0.03902268964	55.64187868
chr8	69584099	0.03685964571	55.64287267
chr8	69593640	0.04678145894	55.64322435
chr8	69794229	0.04367530842	55.65260819
chr8	69796532	0.03249750349	55.65270878
chr8	69797366	0.05105173434	55.65273588
chr8	69797441	0.05437681801	55.65273971
chr8	69858212	0.06199256908	55.65604424
chr8	69947363	0.07836291184	55.66157094
chr8	69948506	0.06730375378	55.66166051
chr8	70014528	0.07323761404	55.66610404
chr8	70014569	0.05468338317	55.66610704
chr8	70021370	0.05846198926	55.66647894
chr8	70021385	0.06473831441	55.66647982
chr8	70025171	0.05944040542	55.66672492
chr8	70025535	0.06353631869	55.66674655
chr8	70117923	0.1626981161	55.67261655
chr8	70118358	0.1729701955	55.67268732
chr8	70123891	0.1833892138	55.67364437
chr8	70158540	0.1941241076	55.67999862
chr8	70158564	0.09496231014	55.68000328
chr8	70193542	0.07859196734	55.68332487
chr8	70193610	0.07800156309	55.68333021
chr8	70196655	0.08063267841	55.68356773
chr8	70206124	0.08691979369	55.68433124
chr8	70360297	0.1376659398	55.69773192
chr8	70360312	0.212086508	55.69773399
chr8	70387383	0.2044707569	55.70347538
chr8	70392008	0.213250081	55.70442106
chr8	70456827	0.2301668647	55.71824372
chr8	70467689	0.2406793768	55.72074379
chr8	70510687	0.2199882792	55.73109252
chr8	70511785	0.2039825225	55.73133407
chr8	70511844	0.1507919804	55.7313461
chr8	70663409	0.1428096432	55.75420089
chr8	70663486	0.269207985	55.75421189
chr8	70693320	0.2571066148	55.76224344
chr8	70693687	0.2511727545	55.7623378
chr8	70694685	0.2954423089	55.76258847
chr8	70694968	0.2834005288	55.76267208
chr8	70695054	0.2544445191	55.76269645
